"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","method","direction","gene_ratio","bg_ratio","fold_enrichment"
"GO:1901796","regulation of signal transduction by p53 class mediator","26/1759","83/11879",0.313253012048193,2.11548182496901,4.25156170633957,0.000103086507606336,0.0152295155207831,0.0149236071073445,"18148/20115/67427/20054/20677/11920/19941/67211/67281/17869/67239/67025/245000/110109/65019/17319/66143/12181/106298/59014/114715/226830/99890/56438/75736/59092",26,"DESeq2","Up in CMP",0.0147811256395679,0.0069871201279569,2.11548182496901
"GO:0061484","hematopoietic stem cell homeostasis","13/1759","30/11879",0.433333333333333,2.92641652454046,4.40437507748814,0.000158896813006435,0.0215713159927384,0.0211380226918375,"14766/20677/68632/14461/12151/54324/78248/71591/67155/245607/83396/231670/217011",13,"DESeq2","Up in CMP",0.00739056281978397,0.00252546510649045,2.92641652454046
"GO:0032259","methylation","43/1759","171/11879",0.251461988304094,1.69819042584669,3.8339364632094,0.000249350960806143,0.0313122469032314,0.0306832919139349,"56095/52575/66902/83669/13435/110109/14113/28114/13436/69740/67493/69726/116940/110147/66926/66083/14911/210529/214572/17299/71449/70779/57344/226830/99890/71974/67390/27374/240174/207965/69962/69487/67674/100609/15108/212528/72181/52686/72167/212728/72722/70359/100042784",43,"DESeq2","Up in CMP",0.0244457077885162,0.0143951511069955,1.69819042584669
"GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process","8/1759","14/11879",0.571428571428571,3.85901080159181,4.46231543453705,0.00029591256796609,0.0362528982656993,0.0355247026395234,"69719/80914/51797/56520/18102/56248/18103/67464",8,"DESeq2","Up in CMP",0.0045480386583286,0.00117855038302887,3.85901080159181
"GO:0000966","RNA 5'-end processing","12/1759","28/11879",0.428571428571429,2.89425810119386,4.18364661970654,0.000322092171902738,0.0376248599876151,0.036869106384754,"52575/116940/30946/67724/66161/66628/67053/213773/67842/15108/208366/66132",12,"DESeq2","Up in CMP",0.00682205798749289,0.00235710076605775,2.89425810119386
"GO:0007004","telomere maintenance via telomerase","17/1759","49/11879",0.346938775510204,2.3429708438236,3.92723216237625,0.000421753674780821,0.0470770824094236,0.0461314662754413,"15516/12461/15519/21454/12462/11920/12466/22596/12464/245000/19360/245474/15382/74108/98956/52530/70640",17,"DESeq2","Up in CMP",0.00966458214894827,0.00412492634060106,2.3429708438236
"GO:0042742","defense response to bacterium","84/2510","197/11879",0.426395939086294,2.01799098024147,7.45727817886381,5.78793377388073e-12,3.03808643791e-08,2.6490458998772e-08,"17002/224703/66724/71775/12796/17105/246727/16819/11826/57738/230979/19074/16016/672511/18712/22782/71648/13587/17969/13861/246707/14191/98999/15439/66107/56480/13586/54396/11820/12491/14289/15162/50701/20249/228136/17476/17101/404711/433693/58218/319190/238447/380795/93719/246728/233046/228607/16145/14129/15944/17916/192188/21946/20723/17948/21898/18173/58217/16019/16151/94178/231699/14824/19056/14127/68652/11433/11745/97165/13057/71856/12608/16803/83433/58809/12273/16176/100038882/76074/18805/27007/81897/268749/195046",84,"DESeq2","Up in Erythroblast",0.0334661354581673,0.0165838875326206,2.01799098024147
"GO:0034101","erythrocyte homeostasis","73/2510","164/11879",0.445121951219512,2.10661500340103,7.3859988099885,1.20307117658199e-11,3.15746030293944e-08,2.75313340830448e-08,"19743/14151/11656/11733/56199/20679/15129/101488143/56484/70026/12183/13828/11518/19746/15122/216781/19824/52065/226419/12484/67017/19645/15368/67739/98366/20533/20514/208638/21349/16909/114601/26362/13423/14645/56417/11717/241525/20846/22761/56215/56419/544763/11983/230257/100900/76044/23871/66154/16596/16452/216635/13829/15902/238247/16658/20687/14381/18174/12053/224792/12611/18023/97165/105463053/14582/18795/11655/16969/14460/100038882/50794/19354/100503572",73,"DESeq2","Up in Erythroblast",0.0290836653386454,0.0138058759154811,2.10661500340103
"GO:0030218","erythrocyte differentiation","69/2510","154/11879",0.448051948051948,2.12048170952553,7.24386933778736,3.04563027096442e-11,3.99662832307306e-08,3.4848422153035e-08,"19743/14151/11656/11733/56199/20679/15129/101488143/56484/70026/12183/13828/11518/19746/15122/216781/19824/52065/226419/67017/19645/15368/67739/98366/20533/20514/208638/21349/16909/114601/13423/14645/56417/241525/20846/22761/56215/56419/544763/11983/230257/100900/76044/23871/66154/16596/16452/216635/13829/15902/238247/16658/20687/14381/18174/12053/224792/12611/18023/97165/105463053/14582/18795/11655/16969/14460/100038882/50794/19354",69,"DESeq2","Up in Erythroblast",0.0274900398406374,0.0129640542133176,2.12048170952553
"GO:0006956","complement activation","22/2510","29/11879",0.758620689655172,3.5903008655035,7.22856242973338,4.25837052950574e-10,4.47043738187513e-07,3.89797790785073e-07,"14134/12266/11801/12509/16016/14133/12259/12260/404711/238447/380795/18636/12946/13136/12258/16019/17221/83433/12628/16176/12262/232371",22,"DESeq2","Up in Erythroblast",0.00876494023904383,0.0024412829362741,3.5903008655035
