"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002866","positive regulation of acute inflammatory response to antigenic stimulus","10/4127","10/11732",1,2.84274291252726,4.29436578169979,2.88105336790758e-05,0.00403650740282631,0.00371105212209702,"12266/380795/16016/14131/14129/12775/14127/57320/12229/14125",10
"GO:0019724","B cell mediated immunity","57/4127","104/11732",0.548076923076923,1.55804178859667,4.21081365637071,3.08280008610412e-05,0.00416731927394048,0.00383131690138464,"22042/12266/404711/380795/238447/13026/16016/54123/14131/14129/780818/72103/18733/110786/380823/12259/12260/17685/16149/73747/12946/83433/15510/18861/77727/12262/14127/27223/225888/16019/13136/12053/17221/50931/246256/12983/14102/50723/12261/56708/66362/14130/21939/12229/232811/232371/14125/20947/380797/71675/22164/14998/22256/98870/257632/83408/225825",57
"GO:0006826","iron ion transport","28/4127","42/11732",0.666666666666667,1.89516194168484,4.2810878700674,3.1309686505939e-05,0.00416731927394048,0.00383131690138464,"67712/22042/17002/67739/71775/16819/74104/14319/53945/14325/67300/66383/27416/68279/13430/231876/94178/19326/18174/58235/11977/18173/228359/101488/14057/70804/213053/17912",28
"GO:0030595","leukocyte chemotaxis","82/4127","162/11732",0.506172839506173,1.43891925201997,4.14391273179764,3.53129411975155e-05,0.00458551460818469,0.00421579400689209,"20201/11487/232341/12215/20202/13143/17524/12266/16409/16414/12771/16952/14134/245195/15235/12772/12765/11820/14131/12182/17395/102103/19141/16590/17101/11689/16415/18003/12768/16149/12770/21825/20312/14289/16854/11501/20299/18578/12267/58218/20085/12775/14127/14205/22121/13051/27226/28240/58217/20315/13052/54324/17319/16803/76763/12273/109700/19277/68667/105722/12261/20750/12986/170756/13482/19271/64095/20310/14254/20302/19252/20947/22341/98870/20496/19354/16176/257632/14747/17390/27007/11629",82
"GO:0032612","interleukin-1 production","50/4127","89/11732",0.561797752808989,1.59704658007149,4.16491279184533,3.90139447675865e-05,0.00472143582719611,0.00434075617787613,"12796/15975/67705/12491/16952/11820/59125/16178/18854/19261/14367/56644/20312/226691/16956/19357/16452/22177/83433/12775/170744/26365/15275/21898/15182/16000/13051/11433/54483/383619/14062/378425/216869/20698/21929/244202/217203/12370/15183/55991/17127/108655/20302/14869/380797/257632/13653/230738/268857/12362",50
"GO:0032652","regulation of interleukin-1 production","50/4127","89/11732",0.561797752808989,1.59704658007149,4.16491279184533,3.90139447675865e-05,0.00472143582719611,0.00434075617787613,"12796/15975/67705/12491/16952/11820/59125/16178/18854/19261/14367/56644/20312/226691/16956/19357/16452/22177/83433/12775/170744/26365/15275/21898/15182/16000/13051/11433/54483/383619/14062/378425/216869/20698/21929/244202/217203/12370/15183/55991/17127/108655/20302/14869/380797/257632/13653/230738/268857/12362",50
"GO:0006364","rRNA processing","102/4127","210/11732",0.485714285714286,1.38076084322753,4.10140951380153,3.90201308032736e-05,0.00472143582719611,0.00434075617787613,"57444/66878/217038/24014/56200/20044/18148/20115/27176/17975/100038991/20054/18813/66481/209011/72515/19782/66489/54127/67025/20068/217995/59050/56095/75617/75422/19989/320790/69237/20085/104662/208768/77591/20088/216987/245474/18114/57750/67115/70930/67223/66942/225348/64934/20116/195434/67239/18572/75416/73674/235036/110109/70683/78796/14113/72554/192119/67920/20104/66580/276919/67205/18519/67493/69499/269470/20055/69639/27993/72462/57315/20826/72662/76130/66362/57808/227715/17089/98956/207932/71990/52202/19942/12181/65961/67674/67832/59014/227656/69663/66161/30946/217109/271842/213773/67619/74035/72181/21771/67842/68966/66583",102
"GO:0002181","cytoplasmic translation","94/4127","191/11732",0.492146596858639,1.39904625014431,4.09593767654539,4.09161292655819e-05,0.00484083271577685,0.00445052634116856,"67579/217869/108155/19653/18458/208922/67248/56480/19951/22258/20044/19934/56403/20115/269261/20091/270106/27176/12785/67427/68526/67891/16341/100038991/16785/20054/19982/19941/66481/26908/20102/19933/66489/54127/26451/67025/214424/20068/83557/68052/67281/65019/75617/20005/19989/67097/19899/20085/67671/75705/66244/16898/24015/20088/11652/19943/22121/67115/66480/27050/54217/26961/19896/20116/68135/27207/68193/114641/100042823/19944/20084/234734/78294/53356/224045/27979/19981/68184/67605/27370/68436/76846/20104/20055/57808/20103/58988/19942/68092/27103/15242/19946/16210/68441",94
"GO:0030099","myeloid cell differentiation","185/4127","416/11732",0.444711538461538,1.26420057408063,4.04174672904626,4.22093518114579e-05,0.00488527367487395,0.00449138411723751,"22042/14151/11733/56199/101488143/20679/15467/70564/17002/56484/19743/12183/13828/19746/11518/99375/26357/15129/70026/12349/19824/52065/216781/226419/19645/18708/22228/20533/67017/67739/15122/20514/98366/68259/11656/16409/208638/16391/21349/544763/18472/16909/328572/230721/13423/114601/241525/14645/56417/15368/233016/98386/13829/56419/20846/12571/56215/23845/11820/20044/216635/14281/11983/22761/66193/18854/18148/16590/109801/16658/100900/15526/246746/18733/17260/230257/18003/12768/53621/16476/76044/16596/66154/23871/16149/12770/18718/12306/15902/226691/54411/17863/11501/12394/16889/68235/224792/16452/272382/22177/83433/11757/19152/14381/11740/17268/20085/12775/238247/100038882/14104/12262/210710/20687/14127/105463053/170741/26365/21898/110794/17132/93686/109711/18174/14734/17869/12053/69656/15511/229323/16878/630146/271564/11655/20850/24108/14460/20104/14582/14102/14461/23991/21814/12370/234549/12608/17129/12986/18795/20851/59003/209446/17089/19271/15405/15361/22695/237339/14057/27999/108655/18102/19016/20302/18089/18015/17480/16825/16364/193740/218624/16477/19401/20259/235497/15242/18018/19354/83408/21950/54624/12156/233328/18574/170826",185
"GO:0001525","angiogenesis","169/4127","377/11732",0.448275862068966,1.2743330297536,3.98832323273888,5.34092656470032e-05,0.00605001979371585,0.00556221915472709,"13197/381290/17872/11555/11518/242705/26357/21928/16423/12796/22221/11826/232341/50785/239528/12215/13058/192197/12266/14775/18054/56208/21349/16414/14268/12771/23970/672511/12509/12491/16952/15258/246707/14645/19877/15368/54601/11600/20846/12490/12772/20684/21687/12765/17395/17064/50767/108961/21810/18751/12654/18854/11909/11848/11689/13854/12189/14164/16476/17975/14367/14766/20351/12778/12767/23871/76905/21825/12306/66214/20312/16854/11501/12394/12226/14595/16451/67154/12267/15200/17268/381823/330267/21390/23876/14472/20692/26365/21826/20229/14824/11607/74144/18607/14205/80898/18706/14886/13051/14370/20315/94352/320500/15364/21817/21413/11745/15586/22433/51801/13655/52679/20698/11421/20317/236511/16878/114715/56332/16542/67784/15400/18613/18596/12628/20620/192119/12273/14461/18792/23991/21814/12370/238328/18803/13722/14089/17129/13844/15410/74769/16847/21939/353156/17304/14254/19016/19274/18015/13805/19225/22341/21846/13713/14360/100952/70945/15242/20496/16176/27494/11504/83921/12168/241556/230738/13078/11622/17390",169
"GO:0030449","regulation of complement activation","13/4127","15/11732",0.866666666666667,2.46371052419029,4.17857068055206,5.95833093894552e-05,0.00655282168291239,0.0060244811628658,"12266/12509/11801/12258/12946/18636/83433/13136/17221/12628/18673/12261/16176",13
"GO:0042273","ribosomal large subunit biogenesis","39/4127","66/11732",0.590909090909091,1.67980263012974,4.07970691748879,6.03095909960006e-05,0.00655282168291239,0.0060244811628658,"100019/18148/27176/100038991/19941/66489/67025/59050/56095/19989/69237/231452/57750/67115/67223/66942/64934/67239/225215/68193/235036/110109/57741/67920/66596/234549/76130/57808/57815/52521/207932/52202/20935/12181/67674/67832/59014/66282/74035",39
"GO:0043523","regulation of neuron apoptotic process","111/4127","234/11732",0.474358974358974,1.34848061235267,3.96652814670541,6.49075721825187e-05,0.00691135828599459,0.00635410969786762,"67579/109689/56484/26889/12048/16443/14630/66168/12227/22228/21672/20617/69754/16819/19122/71648/11603/15258/14528/15516/14629/19877/15368/11600/22187/68943/11820/13857/26362/56086/19141/18148/11799/11909/11848/17260/12043/16476/16971/271639/17865/17685/11545/20312/14289/381293/19357/17863/11501/24013/11920/16452/83433/11757/14381/209027/228361/14824/18607/18706/16000/13051/104307/14062/74185/11540/18104/216869/11977/234734/20450/50931/16542/67784/16195/67605/57320/19400/14102/319757/12273/30841/109700/12370/12608/15183/18673/15505/66270/56708/14130/14809/13841/70237/20302/13867/20910/80890/18391/18015/19268/12443/14360/56312/216439/16176/93706/13653/211064/12803/17390",111
