"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006911","phagocytosis, engulfment","34/4068","52/12271",0.653846153846154,1.97230731412147,4.94781883891343,1.90916053904175e-06,0.000804271850923314,0.000706123896272833,"12725/12491/56208/276891/16016/27403/11801/14131/17167/83433/56644/19261/16414/219149/14127/140580/16409/216190/224840/234779/12266/14130/668218/17304/11687/14129/380795/20288/227753/70676/83382/75415/19016/11629",34
"GO:0097485","neuron projection guidance","72/4068","137/12271",0.525547445255474,1.58529810735741,4.85134103979442,1.96160091110265e-06,0.000804271850923314,0.000706123896272833,"22241/12215/30957/108151/14042/11603/20320/20352/170822/17260/16777/77579/12767/12661/16779/19699/14472/71436/11820/18186/12978/20315/16971/226251/57764/20361/18007/13643/105689/68193/231876/17967/20351/214968/13508/16774/16572/68810/108655/58235/19277/15399/269878/11787/19274/21375/13723/19649/13841/319757/76260/232906/11658/13639/117606/13844/230316/53328/13642/12168/20563/226519/17181/17128/16564/20360/243743/75847/93691/16728/13641/20266",72
"GO:0010324","membrane invagination","42/4068","69/12271",0.608695652173913,1.83611217989825,4.90455921943551,2.06752522527079e-06,0.000804271850923314,0.000706123896272833,"12725/12491/218503/56208/276891/68166/16016/27403/11801/14131/17167/83433/56644/19261/16414/219149/68953/11848/214459/14127/140580/16409/216190/224840/234779/12266/14130/668218/17304/11687/14129/380795/20288/235406/20877/227753/70676/83382/75415/73178/19016/11629",42
"GO:0016525","negative regulation of angiogenesis","47/4068","80/12271",0.5875,1.77217613077679,4.87941883548978,2.17448678594799e-06,0.000804271850923314,0.000706123896272833,"242705/13197/12491/381290/11555/16878/12772/21687/54601/12509/11909/19877/18854/68545/13854/238328/20620/13051/11689/21413/66214/14886/20846/18054/114715/20296/20351/21826/236511/319197/21846/19274/243362/20317/74769/23876/15402/15242/24071/27494/12827/69601/14360/19016/19242/20496/14254",47
"GO:0030218","erythrocyte differentiation","79/4068","154/12271",0.512987012987013,1.54740994010906,4.81395341703483,2.21684633661332e-06,0.000804271850923314,0.000706123896272833,"101488143/56199/15129/12183/20679/14151/56484/20533/20514/544763/11518/11656/19645/98366/216781/52065/241525/226419/67017/13828/21349/19824/67739/19743/15122/208638/11733/216635/11983/93686/56419/114601/19746/16590/13423/15368/56215/70026/56417/13829/66154/100038882/230257/76044/22761/100900/105463053/14645/16909/12571/18174/14381/16452/20846/69188/14460/26934/16596/15526/97165/22695/11655/271564/17863/50875/14582/15902/17129/237339/16969/15402/18795/50794/20850/16825/20851/59003/20104/12159",79
"GO:0099024","plasma membrane invagination","38/4068","61/12271",0.622950819672131,1.87911246514177,4.84705470508413,2.82747192508241e-06,0.000958751644191646,0.000841752009320466,"12725/12491/56208/276891/68166/16016/27403/11801/14131/17167/83433/56644/19261/16414/219149/11848/14127/140580/16409/216190/224840/234779/12266/14130/668218/17304/11687/14129/380795/20288/235406/20877/227753/70676/83382/75415/19016/11629",38
"GO:0042742","defense response to bacterium","99/4068","204/12271",0.485294117647059,1.46387515183064,4.704819154997,3.25532783723909e-06,0.000958751644191646,0.000841752009320466,"224703/66724/12491/246707/230979/57738/246727/22782/71648/98999/16016/14972/228136/71775/672511/17476/13861/231931/100038882/433693/67248/18712/13035/11826/83433/13587/228607/67701/404711/19074/14191/11820/56480/50931/22249/19056/54396/319190/16153/50701/244202/17250/17969/14127/20249/93719/15162/80859/71856/16819/17523/57757/17948/23961/14469/97165/15944/233046/14824/20737/108655/14038/17472/17105/332579/17002/68652/12796/15900/19211/15439/14289/11745/11433/13586/231699/18033/16145/14129/380795/12652/16069/60440/58218/192188/94178/15978/21946/17916/14939/14468/15064/66107/21949/17474/55932/246728/74180/16173",99
"GO:0044090","positive regulation of vacuole organization","23/4068","31/12271",0.741935483870968,2.23802613632759,4.86011279951119,3.41015852967456e-06,0.000958751644191646,0.000841752009320466,"22241/56208/54673/329015/18718/50883/170822/52639/54636/209131/19056/54396/11920/117150/12306/15944/14824/76561/16145/94178/69150/69807/108083",23
"GO:1901343","negative regulation of vasculature development","47/4068","81/12271",0.580246913580247,1.75029741311288,4.77090208462588,3.52352680702553e-06,0.000958751644191646,0.000841752009320466,"242705/13197/12491/381290/11555/16878/12772/21687/54601/12509/11909/19877/18854/68545/13854/238328/20620/13051/11689/21413/66214/14886/20846/18054/114715/20296/20351/21826/236511/319197/21846/19274/243362/20317/74769/23876/15402/15242/24071/27494/12827/69601/14360/19016/19242/20496/14254",47
"GO:2000181","negative regulation of blood vessel morphogenesis","47/4068","81/12271",0.580246913580247,1.75029741311288,4.77090208462588,3.52352680702553e-06,0.000958751644191646,0.000841752009320466,"242705/13197/12491/381290/11555/16878/12772/21687/54601/12509/11909/19877/18854/68545/13854/238328/20620/13051/11689/21413/66214/14886/20846/18054/114715/20296/20351/21826/236511/319197/21846/19274/243362/20317/74769/23876/15402/15242/24071/27494/12827/69601/14360/19016/19242/20496/14254",47
"GO:0033013","tetrapyrrole metabolic process","32/4068","50/12271",0.64,1.93054080629302,4.64294405306063,7.55194898254509e-06,0.00195703363633383,0.00171821034745725,"15288/56199/15467/14151/19044/26357/11656/22275/22276/68066/216792/67739/74104/11733/12892/20739/11983/20741/233016/14664/15368/17025/66154/394436/69772/18174/15199/11655/237926/53328/11306/15369",32
"GO:0006935","chemotaxis","141/4068","315/12271",0.447619047619048,1.3502294329728,4.43446633709058,9.26080912907195e-06,0.00219118796871346,0.00192379005203009,"232341/11487/12215/17524/108151/15235/11600/13143/14205/16590/11603/22329/20352/12772/15200/59025/18720/12767/22341/68545/54199/14131/13035/70031/83433/13655/14747/20299/19141/13587/71436/21943/11607/12771/11820/13051/11689/18186/54324/20305/12978/102103/16414/20315/14869/18578/14268/11848/12765/17250/14127/16409/16971/93719/245195/13123/20361/14134/105689/17127/16952/68667/20296/17395/97165/16854/20351/214968/13508/20198/12266/16542/94176/22121/57257/19277/109700/18761/269878/16415/12768/18596/21375/11652/14289/19649/668218/20302/13841/83964/27226/13586/22324/14182/15370/20201/13805/171095/12652/238871/13482/20947/68606/56838/14164/12802/13642/58218/12182/12168/19241/20563/15978/73178/19252/14293/18003/16149/16159/27494/56212/16564/20202/12770/20360/12778/20310/14159/20303/11629/19242/243743/17390/18606/319430/20496/17295/12159/63873/14254/11501",141
"GO:0042330","taxis","141/4068","315/12271",0.447619047619048,1.3502294329728,4.43446633709058,9.26080912907195e-06,0.00219118796871346,0.00192379005203009,"232341/11487/12215/17524/108151/15235/11600/13143/14205/16590/11603/22329/20352/12772/15200/59025/18720/12767/22341/68545/54199/14131/13035/70031/83433/13655/14747/20299/19141/13587/71436/21943/11607/12771/11820/13051/11689/18186/54324/20305/12978/102103/16414/20315/14869/18578/14268/11848/12765/17250/14127/16409/16971/93719/245195/13123/20361/14134/105689/17127/16952/68667/20296/17395/97165/16854/20351/214968/13508/20198/12266/16542/94176/22121/57257/19277/109700/18761/269878/16415/12768/18596/21375/11652/14289/19649/668218/20302/13841/83964/27226/13586/22324/14182/15370/20201/13805/171095/12652/238871/13482/20947/68606/56838/14164/12802/13642/58218/12182/12168/19241/20563/15978/73178/19252/14293/18003/16149/16159/27494/56212/16564/20202/12770/20360/12778/20310/14159/20303/11629/19242/243743/17390/18606/319430/20496/17295/12159/63873/14254/11501",141
"GO:0002263","cell activation involved in immune response","123/4068","274/12271",0.448905109489051,1.35410880003445,4.17447696885023,2.87255138741766e-05,0.00651351027096955,0.00571864506468806,"54644/22042/224860/328572/57261/18708/18089/381305/103743/13026/16590/20442/72103/12772/15368/27278/16391/64930/16431/70110/77727/83433/105440/18861/56644/14191/11820/56708/13051/319817/56480/20556/73747/50931/18806/21929/16414/16153/14127/16452/107823/16409/16971/80859/12515/14460/16783/237877/17685/16952/17305/57757/22164/75974/234779/16854/246779/20351/214968/75725/14824/20737/56715/108655/16162/94176/18607/16852/378460/14126/16415/17863/56048/22177/16453/214084/442827/15900/74732/19883/68891/11745/20302/20849/210293/24046/16362/18754/26365/12652/19215/17688/20947/246256/14728/110279/20850/15978/238875/21946/17221/17916/382051/27103/57765/16149/16159/69150/16190/15894/232811/14159/17474/16161/71675/56468/22318/20104/26904/14125/230738/22724/16173",123
"GO:0061515","myeloid cell development","52/4068","98/12271",0.530612244897959,1.60057592358477,4.20347571209895,3.56871667567677e-05,0.00750651563822549,0.00659047070192954,"101488143/56199/15129/12183/20679/20533/544763/11656/216781/67017/13828/328572/21349/19743/15122/11733/216635/56419/19746/230721/16590/18718/18472/17268/13829/230257/22761/21943/11820/105463053/12978/18174/54411/14381/16409/14460/242687/16596/12306/11655/108655/17863/17002/50875/22177/237339/16969/97086/21873/59003/20104/238377",52
"GO:0006783","heme biosynthetic process","19/4068","26/12271",0.730769230769231,2.204343468724,4.32896464313943,3.58635440268032e-05,0.00750651563822549,0.00659047070192954,"15288/56199/14151/19044/26357/11656/22275/22276/68066/216792/12892/11983/14664/17025/66154/18174/11655/53328/11306",19
"GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I","11/4068","12/12271",0.916666666666667,2.76509750901344,4.30782646754888,4.40336745846981e-05,0.00837965027567905,0.0073570538310813,"14972/17476/14131/19141/65972/14127/73149/26888/14129/269799/98682",11
"GO:0046501","protoporphyrinogen IX metabolic process","11/4068","12/12271",0.916666666666667,2.76509750901344,4.30782646754888,4.40336745846981e-05,0.00837965027567905,0.0073570538310813,"15288/15467/14151/19044/26357/11656/22275/22276/12892/17025/11655",11
