"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","direction","method","gene_ratio","bg_ratio","fold_enrichment"
"GO:0002718","regulation of cytokine production involved in immune response","113/11972","126/16537",0.896825396825397,1.23879064377728,4.3572577514476,1.69466785318559e-06,5.4028457071922e-05,3.89506946613899e-05,"214855/16177/16182/14367/245860/13137/13136/16153/17164/67313/329260/22164/16963/14127/27218/21808/11846/215900/11793/74048/15275/93759/17319/15978/73914/68585/16189/216799/327957/12516/209588/104721/58185/22160/21809/15216/20963/14063/22418/15558/210808/11600/56722/12053/84544/21926/106759/16149/240354/17131/225825/67116/14462/332579/19074/22034/16176/60505/72162/24088/54215/192656/26409/230073/18124/21898/15977/21687/16792/21938/18762/12491/16193/100689/27278/16590/18439/56715/27056/317757/83408/66873/107607/232415/243862/21803/26362/233079/233080/68667/94088/64297/66824/56460/12520/142980/16453/15368/257632/234779/12362/12363/55991/11433/270151/11806/16173/20361/81897/12772/74131/170744/170743",113,"More open in HSC","DESeq2",0.00943869027731373,0.00761927798270545,1.23879064377728
"GO:0050890","cognition","310/11972","375/16537",0.826666666666667,1.14187994208709,4.50056750470715,1.74643697787216e-06,5.53933985032787e-05,3.993472085434e-05,"210933/98388/329165/12912/69080/13167/13798/21367/12227/11539/19225/12290/11352/21960/110648/98660/19165/16526/22353/13853/20393/109205/21337/20203/27403/319277/16000/67405/268354/432530/13649/55963/11548/14667/14799/20317/15567/216963/18015/18121/217124/16400/56013/21833/23829/12921/17762/70207/18750/104111/19088/11622/15251/13983/19164/14281/18191/19141/13411/218038/195208/18003/94245/20238/13488/15466/51791/212937/18212/13162/17260/218461/27220/238871/20620/268709/11843/63985/319984/28199/73181/15558/71175/18163/666173/11514/11838/53357/60597/58234/223864/22142/11419/18174/223921/29813/16402/18574/12914/66049/14811/18203/17250/12846/12667/545156/56637/13490/68942/11820/104015/54720/109857/70028/50873/16440/268934/224671/100504404/260297/77596/53901/106763/18519/224938/71828/16867/18189/12326/13653/14815/383348/104027/11555/246317/225872/225870/18190/12669/13380/19211/15566/208922/66673/11554/241226/241263/16181/14810/13166/64930/11350/16917/19224/18227/66860/21375/110876/17242/19373/18508/12064/17536/27103/214230/67092/16176/18429/19122/320974/18795/20614/12608/14683/18216/18389/13123/12918/208188/26570/17380/16497/56426/14800/24088/12096/229521/11444/18049/64378/242202/16875/320790/12307/12801/18198/56710/76376/16476/15572/329934/19063/76574/13844/66259/15565/18762/19699/76071/13492/11980/16590/231380/13048/14371/100609/19085/21333/114142/19283/19242/320127/109880/66797/26357/21336/74122/65106/12661/108073/18430/72895/58991/15465/12288/232370/319352/12444/14812/18733/381979/232813/110891/11816/232975/71722/14751/12606/259277/243961/72961/68667/20430/22215/11441/72635/108071/18479/14918/259083/11785/12752/100043254/54006/21823/210274/26889/94109/22335/72108/74653/211323/80286/12367/382056/16795/17159/234593/52335/57340/77087/16412/12362/16835/55934/20443/64011/214162/23821/17967/20897/56469/68318/67685/21983/64085/13051/209012/12424/208431/53328/14168/14266/245537/70237/619287/15560/211612/14829/108012",310,"More open in HSC","DESeq2",0.0258937520882058,0.0226764225675757,1.14187994208709
"GO:0030324","lung development","194/11972","227/16537",0.854625550660793,1.18049972696939,4.4344594950454,1.86564064438596e-06,5.8277714068319e-05,4.2014108291435e-05,"98711/12627/50785/12825/12168/12912/74591/16011/14633/12654/93840/19165/19130/15483/21412/12833/17172/16000/16993/15364/21853/16878/319939/19058/14172/14257/216725/20692/21385/21387/18121/16400/21833/71966/107817/217351/207607/18109/20666/23795/21869/15375/217721/21809/192119/14634/20238/11774/14165/21834/71228/22418/12159/17387/14180/14463/24064/22631/252973/22762/239405/14042/22422/12614/20683/26413/15205/77446/73693/73703/20465/27410/18763/30957/15361/30051/21926/22339/71461/74123/17158/16772/106522/13819/14465/14164/16948/18596/320924/17126/16998/16889/15242/192236/14179/16871/18128/77794/319817/16420/14118/12156/26450/15376/15901/228790/67996/11486/64138/16776/12918/72007/51938/20674/14173/24063/26570/17380/381489/50754/15360/17156/22414/18741/99683/207920/329795/107568/52076/21923/18028/13615/74178/74777/12540/14726/74155/22062/18127/20423/14284/14184/19664/18595/16542/74318/21388/20602/13047/18590/15289/75725/114142/22413/12638/15258/232146/16950/108655/19227/436022/71722/21803/12606/243931/52377/22411/233812/20277/26417/14183/13360/14182/11886/16598/15245/58994/52335/68270/22601/18667/20897/12306/19378/13036/56492/74025/21813/11481/12387/14734/22773/11977/18675",194,"More open in HSC","DESeq2",0.0162044771132643,0.0137267944609058,1.18049972696939
"GO:0048008","platelet-derived growth factor receptor signaling pathway","62/11972","65/16537",0.953846153846154,1.31755377933126,4.15411956430858,2.02246487518478e-06,6.1890985869037e-05,4.46190215957522e-05,"16177/11352/20397/71371/110279/16971/16416/51791/93692/100124469/18591/11815/208650/22339/14158/77057/14309/16948/18596/19255/22682/16452/19211/414758/107746/11350/19271/16176/20779/19246/99929/30953/54635/269473/14066/230103/18124/18595/19247/29816/215114/18590/75725/20617/19222/11816/29875/16332/101476/18791/68797/14388/234593/58994/12927/18186/71785/12402/121021/71602/76499/215418",62,"More open in HSC","DESeq2",0.00517875041764116,0.00393057991171313,1.31755377933126
"GO:0030278","regulation of ossification","121/11972","136/16537",0.889705882352941,1.22895641300289,4.34175484243413,2.02762152911193e-06,6.1890985869037e-05,4.46190215957522e-05,"12168/12043/18514/18214/338366/215798/18605/14609/19073/13654/67972/84035/237928/75302/23967/58185/20666/22160/15251/13386/12161/21418/110789/17260/21834/22418/12159/19229/19219/71175/11732/107587/18133/57259/76457/105722/22337/22410/11479/18022/26413/11625/73016/26416/12393/20541/106522/20472/210719/14119/12978/11555/17131/17126/11474/16998/13380/18128/20181/11480/11477/228357/17242/26427/18429/12156/12162/380614/12096/12977/13609/74442/12167/16007/68777/56401/22417/20148/14184/19664/140780/110075/94111/231633/19247/18439/73121/14371/80752/75788/16591/12311/21333/19242/21336/11689/64654/16974/21803/68667/338352/269941/18442/56788/19226/12310/26417/73835/20516/20377/12845/235320/102657/17127/17130/212943/17002/11481/12768/71458/14758",121,"More open in HSC","DESeq2",0.0101069161376545,0.00822398258450747,1.22895641300289
"GO:0032956","regulation of actin cytoskeleton organization","283/11972","341/16537",0.829912023460411,1.14636277413672,4.42264553296421,2.52346187348194e-06,7.46775678827072e-05,5.38372424883884e-05,"211673/29819/78321/17974/56363/329165/76709/22349/53972/23830/18484/76707/74117/17926/16456/93840/21808/19130/73910/15182/14609/69288/74392/28240/13144/319277/67282/16971/18016/13169/56193/108686/20742/268396/76884/30794/11840/442801/11687/18643/19062/17913/237860/216965/12569/11858/16416/18613/56699/14784/108100/170758/76820/19878/16413/20259/18760/12632/20741/21809/14744/76260/14026/11472/56044/19720/68732/18003/13614/75477/17260/218397/14063/544963/18708/26401/268709/18753/218952/63985/19229/246710/20410/66214/19219/78757/20356/211401/223601/14787/17886/19354/104445/20401/207495/223701/12614/58234/19230/223864/223881/65970/105855/68606/13383/224105/15163/208177/16423/13837/66616/50873/17916/12488/13640/14158/68767/268970/260409/213556/18754/225115/19877/225288/30948/106952/104027/18596/12978/17128/620235/245857/20743/107351/27360/18761/667663/64930/20740/11350/227753/74192/74194/17996/241431/329421/50884/14260/16175/67877/15901/15162/545481/20971/277360/13605/18706/18645/622434/24088/99889/23897/20194/53814/11853/13609/118449/211556/242253/73205/21916/21812/14745/242553/14191/242687/16765/230824/230837/22417/12540/12345/72754/213649/170731/230972/20535/22388/12182/20563/212285/77569/320827/13839/231637/19303/12704/56378/23912/29816/93897/16885/13717/56221/14086/19353/66898/245880/243725/21333/17295/12343/14489/109880/54324/67653/56753/12332/12386/21336/12154/320502/12391/93675/13860/12344/50918/232906/22323/21803/80297/101497/63986/52428/243961/20430/27385/21872/75547/18479/207278/69710/16332/56212/16202/20947/70497/12721/66824/107702/13043/233977/102098/234094/50768/20312/234695/72042/18186/15894/83964/69524/11806/330938/102774/235431/17127/22003/68178/50875/102635744/23999/76499/22351/22376/192176/100034363/18481/110380/14758/19241/11856/66747",283,"More open in HSC","DESeq2",0.0236384898095556,0.0206204269214489,1.14636277413672
"GO:0033002","muscle cell proliferation","222/11972","263/16537",0.844106463878327,1.16596964526862,4.39377262946224,2.56203700084457e-06,7.47462209916211e-05,5.38867365222324e-05,"240725/20846/12633/12168/13869/22596/16011/18159/208727/16153/19225/19737/18214/21808/16526/13982/22353/17684/21929/26408/17863/18605/15214/15182/14609/93759/12534/21859/16000/327826/15978/13198/22433/16009/13649/16160/16163/11684/18015/20304/21385/18121/20851/20848/16416/78943/18750/19084/15902/59027/20471/17420/15251/13983/14281/21809/11651/22355/17300/18105/13614/16468/78689/105278/21752/17260/18708/238871/16398/503844/12159/11727/219033/29811/14180/14463/66214/67955/239273/18162/22762/11600/18133/211770/17869/22402/14083/18591/14375/106014/19094/266632/77044/26413/12846/21380/11815/56637/13052/11504/67367/13548/19015/26416/12575/18712/18131/21926/22339/14465/11789/13653/15200/14164/70417/18596/110355/16452/19091/19211/18569/21416/18128/13166/20181/11350/18573/54598/22034/21825/12156/66934/20779/21817/17395/18706/14173/16159/17261/16194/18160/13609/108058/26409/21812/18124/16600/21898/16476/68050/19204/74777/100017/170731/67087/22062/15208/15234/18127/20423/16193/100689/19017/19664/21814/21388/14673/14254/12390/12389/22413/21336/12154/108655/232334/19016/12267/12444/12576/19222/20475/11816/16534/21803/16001/14159/23966/18479/233571/16202/14183/14182/211323/80857/15446/15368/13617/17125/16168/17390/20312/234593/78688/58994/12554/13057/71785/22601/14739/57246/17967/16173/71973/22003/15551/68861/270190/14678/21813/12387/30878/237038",222,"More open in HSC","DESeq2",0.0185432676244571,0.0159037310273931,1.16596964526862
"GO:0070588","calcium ion transmembrane transport","254/11972","304/16537",0.835526315789474,1.15411783195878,4.39206221506033,2.8009124011793e-06,8.02020518578426e-05,5.78200045389646e-05,"277328/12790/433294/227120/69660/171382/12043/170706/71111/381290/12292/19264/12290/14103/11931/16963/12372/98660/19165/21808/14360/11793/215999/216001/28240/67972/114774/68212/13198/19058/108072/16163/22368/68460/53313/18436/246788/20302/12291/12295/12775/15114/16416/12299/140723/19739/14813/14226/30955/11622/66109/18760/238161/238276/19164/12313/238384/11651/70405/20191/13614/76137/13488/56085/14062/238871/74571/19056/12294/12289/66092/50527/12159/68514/19229/19057/15558/13618/12300/105722/223864/12297/110213/11419/14811/18440/224079/74143/14729/18607/18763/16440/224860/66972/20541/18754/12314/225055/16867/30948/53871/15526/13367/11555/69597/12482/225997/13409/74055/329064/14873/11554/12296/12287/14810/14299/11350/227731/12298/228071/16410/228139/23796/20192/18796/12335/317750/19122/18795/18798/94249/14225/18803/18216/22065/14173/70839/269437/12373/18049/19260/68312/108058/109676/66815/19055/68279/19218/17096/320790/65973/19059/242443/52076/76376/320508/18578/16818/74777/75010/109552/12293/116873/231252/433899/12788/17329/15945/56066/18764/231602/63873/170756/252972/18439/18438/109305/269717/17341/12389/64177/317757/83408/11517/20617/54368/53421/16438/108073/11941/15465/12288/319734/15170/14812/16523/16439/81904/81905/54378/110891/16534/21803/20190/233081/68667/14814/17364/80982/22228/233571/12310/54376/11937/12721/269999/270028/14456/78506/27967/74166/14065/13617/12286/20312/333329/78688/76645/234779/69047/57340/13057/22068/55991/319239/208098/72828/21838/18854/214111/14697/108837/22063/235574/24046/23832/12774/12789/320707/192176/13405/620592/12766/15560",254,"More open in HSC","DESeq2",0.0212161710658202,0.0183830198947814,1.15411783195878
"GO:0071559","response to transforming growth factor beta","232/11972","276/16537",0.840579710144927,1.16109811783049,4.37068570410938,2.98022986213804e-06,8.45537692537787e-05,6.09572848672946e-05,"98403/12825/12633/12912/22409/20872/226352/74117/16963/18214/11545/21808/11910/17684/19272/15182/14360/52463/67307/68371/93759/16969/58250/216190/11783/14479/16971/14561/22433/114716/16189/16163/23939/216869/18099/16859/20296/387140/278507/12842/16400/20848/217351/19878/11491/20666/72183/52592/21869/238247/19042/53618/12192/14281/21809/320910/105349/94246/105352/14538/13614/17129/17260/26401/16392/328365/72993/171463/22418/75901/50527/218952/50523/210925/21807/66214/24064/13132/14083/223701/22408/11482/12914/246154/12929/12741/12737/224105/224109/16419/80859/387173/12394/18607/12005/12488/15516/65960/268977/12193/68010/21417/19877/27528/14815/16948/14119/225631/52662/102465187/17128/17131/17126/664805/17826/16998/17283/107321/11475/107765/14718/241226/77794/11350/13805/24136/269275/11477/16420/13390/20375/241593/14308/114715/21825/14118/241639/12156/107586/20779/170441/65112/20482/24063/50706/72789/94093/114249/12167/18619/53378/26409/21812/16476/74777/12399/22417/70673/20481/18127/100952/22612/78558/19017/68939/21814/19303/71954/75788/12843/170676/12390/12389/22413/15258/22793/26357/22421/12391/19016/20901/54611/20678/56306/21803/108075/386655/20190/101809/56330/16001/18550/434215/69710/20679/21804/56213/12577/12827/26356/20377/11502/353310/102141/69260/15446/211228/23886/17125/12562/12560/11906/20340/80707/71785/13430/80288/214162/20466/18854/17127/17130/15379/235505/15587/21667/21813/12768/17986/22289/12705/245688",232,"More open in HSC","DESeq2",0.0193785499498831,0.0166898470097357,1.16109811783049
"GO:0055074","calcium ion homeostasis","270/11972","325/16537",0.830769230769231,1.14754684006271,4.35042304491623,3.60342145487131e-06,9.94962575820492e-05,7.1729761667457e-05,"277328/241035/71877/433294/227120/18159/171382/51800/12043/71111/381290/11539/12292/19264/14103/11931/16963/12372/19165/21808/22782/16510/14816/18605/11793/14806/215999/216001/22295/20203/28240/67972/278279/13198/245944/20856/24052/16163/11749/68460/53313/18436/20296/20304/20302/207777/12775/15114/16416/18750/208659/14226/18760/238161/19164/12313/238384/12652/217893/70405/20191/13614/76137/13488/20505/18212/14062/15212/27220/238871/74571/238988/22418/80795/12289/66092/50527/68514/19229/20855/15558/21943/70551/11732/11514/72844/22337/110213/68614/224079/14729/12374/13490/11820/18607/16440/74011/224860/66972/68027/20541/240174/18754/12314/16867/13367/104027/69597/27060/74055/14873/107368/12296/14810/14299/11350/15139/12298/16410/23796/20192/18796/12335/317750/18795/18798/94249/58214/14225/21817/18803/21939/56491/13616/228983/18216/22065/14173/269437/12373/18049/68312/108058/109676/66815/229877/17096/320790/65973/100201/12307/12801/52076/76376/13615/17357/16818/230777/74777/11647/74772/170731/65945/109552/14184/22393/116873/12788/16542/17329/15945/56066/20750/18764/231602/63873/170756/18439/14371/70103/14738/16591/12390/12389/21848/64177/109648/71982/15400/20617/76614/110935/54368/16438/12391/11941/12288/111173/15170/64654/14812/16439/19227/21954/110891/13400/11816/21803/20190/72244/13009/64176/80982/108071/233571/18442/20866/19226/12310/116903/53322/18751/11937/12752/12721/12176/14182/78506/234421/27967/74166/14065/13617/76775/234515/12286/26383/20312/333329/12562/78688/12308/234779/69047/57340/13057/244667/22068/319239/72828/21838/18854/214111/17918/108837/23959/22063/74769/235574/23832/12768/12772/12774/22439/77905/320707/192176/13405/12766/15560",270,"More open in HSC","DESeq2",0.0225526227865018,0.0196528995585656,1.14754684006271
"GO:0010721","negative regulation of cell development","245/11972","293/16537",0.83617747440273,1.15501728150668,4.33556429696736,3.70312730067467e-06,0.000100923800579177,7.27589191598342e-05,"70827/12477/17756/227292/16147/227326/18159/16331/74117/12227/21960/381305/22164/240873/16579/63953/15284/19130/12484/14728/83554/216190/16000/15978/15364/18016/14025/68585/15944/213084/320027/16189/16362/94091/18208/18015/20302/18121/217166/19401/20850/18109/15902/20666/15982/19164/238377/192119/83924/14634/15904/13610/21752/27220/18708/22418/218877/12159/73181/239114/70086/19645/21807/13618/20356/18383/211770/17869/14083/16852/57259/12257/22422/239667/12703/20583/65079/12053/15205/56637/13490/12394/22129/19317/22084/442827/57757/22339/19280/68027/56468/11516/22694/15526/12385/269023/16149/19255/17131/17196/16952/21873/19211/14102/20562/18742/22326/67122/18128/319817/16870/21930/50915/13390/13392/20378/228357/17242/19374/12505/18508/12064/214968/14118/16175/16176/15901/16658/12162/72147/16183/229285/76089/229473/50754/16800/360213/22724/20360/19055/320840/17096/50500/13841/230103/230126/56710/15977/12578/13131/230674/230738/83557/12399/13844/12262/170731/70433/69743/70673/15208/20481/12571/20346/14190/74511/20535/20423/65254/22629/14184/20563/19712/52822/56744/18096/22241/12704/73121/15507/170741/74132/14255/15289/12638/19242/65963/15404/11921/20355/16950/14461/22421/12391/16768/93675/70809/12515/232413/19227/21946/26365/21803/13389/64383/243910/12606/244058/18213/269951/12310/16190/14912/17173/75863/99375/20377/18536/16453/234515/17751/12400/12550/22761/18186/22068/16835/330908/235106/72828/20660/21838/235402/235472/56492/20187/20350/17002/12387/12774/14168/15354/171207/18846/237038",245,"More open in HSC","DESeq2",0.0204644169729369,0.0177178448327992,1.15501728150668
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","286/11972","346/16537",0.826589595375723,1.14177348302108,4.31593024579736,4.43064563756672e-06,0.000117109159266454,8.44274175471554e-05,"240725/21419/98403/12627/12825/12168/12912/11545/320202/13590/21808/11910/17684/19272/15182/74048/52463/67307/68371/93759/83554/16969/58250/216190/14479/16326/16971/14561/22433/319922/114716/320027/16163/216869/18099/16859/20296/18121/67888/22057/278507/16400/13393/20848/217351/238057/11491/20666/66042/72183/52592/21869/238247/19042/53618/14281/21809/320910/94246/16323/15216/105352/12161/14538/110521/387244/26564/17702/17129/15229/26401/14313/105083/14165/59007/328365/72993/171463/22418/75901/12165/50527/218952/12159/50523/14180/14463/210925/21807/66214/24064/13132/14042/14083/223642/71753/387245/22408/11482/11479/12914/246154/12741/12667/15205/224109/16419/14314/240025/68799/18607/12005/224640/268935/12393/15516/65960/21815/268977/50766/68010/21417/14465/27528/13653/16948/14119/225631/387231/52662/102465187/17128/17131/17126/664805/225743/17826/16998/17283/107321/50796/13380/14718/18569/21416/241226/18128/77794/11350/13805/241324/24136/11480/21930/269275/11477/16420/14725/13390/11909/20375/241593/14308/114715/21825/387165/14118/241639/12156/107586/15901/14563/228839/20779/170441/12162/65112/20482/24063/229285/72789/213262/20319/69585/18129/94093/16842/114249/12167/16007/53378/242316/26409/21812/16476/18027/68777/74777/70673/15208/20481/14362/231014/50791/100952/78558/17701/19664/68939/16542/21814/231633/19303/71954/75788/12843/170676/13395/12390/12389/333088/15258/22793/12154/12391/19016/71950/20901/56306/269878/21803/108075/386655/20190/101809/14008/244058/18550/434215/69121/69710/101706/16202/26417/21804/56213/12577/26356/20377/11502/353310/102141/69260/15446/12845/23886/17125/387216/94187/12562/58994/12560/20340/13430/73230/57246/20660/80288/20466/18854/18007/207667/17127/17130/71973/15379/235505/21667/21813/11481/17986/72693/14734/12705/83453/245688",286,"More open in HSC","DESeq2",0.0238890745071834,0.0209227792223499,1.14177348302108
"GO:0035592","establishment of protein localization to extracellular region","340/11972","416/16537",0.817307692307692,1.12895233108021,4.31378075495976,4.82240852514646e-06,0.000124797475849501,8.99701498018956e-05,"277328/21419/320011/26921/93691/74591/19275/16367/18627/23830/68428/71111/18640/13924/59125/14645/12290/100039795/338366/21808/22353/18390/52906/320995/14609/215999/19156/18646/21337/93759/14687/11540/28240/59090/16000/432486/20186/15978/16971/11764/103988/268373/13649/56193/16160/16163/11840/216799/67510/13447/380714/360013/18126/20304/21410/20913/56013/217166/19285/19084/217344/74370/14226/26950/58185/380752/338320/15251/238276/68581/21809/20338/238377/12652/19276/83428/12671/17101/14756/20677/109254/18548/93692/66074/218461/14063/14062/14064/27220/16392/18300/74571/19056/73068/12289/105638/14661/503844/11727/219033/74551/14939/12143/13618/67041/19219/81799/66629/116838/223527/319613/239436/18133/11514/378435/69146/17886/53357/223775/18642/59033/27426/268860/383103/12846/224129/12374/207227/13490/17470/78749/21844/16522/52793/50873/545192/76483/15361/19015/11307/19326/21926/12488/13640/17929/268977/18754/18189/11516/16573/20496/17126/66191/12894/16973/27060/12015/54525/14682/14675/271564/16952/19726/16452/69865/107765/192236/11551/21416/213993/214084/74998/209630/18761/13418/16181/241296/269275/14526/14378/56508/22138/18012/387149/228355/22259/14118/16175/16176/18795/20614/15376/15378/16500/14683/12918/208188/20526/11747/56458/69227/84112/16159/67738/99571/24088/99889/70093/14613/20501/20912/15107/97086/19055/17777/229877/320840/19218/68151/12801/22249/11303/17844/21898/15977/16847/56401/23957/66259/74772/13706/230908/24111/192185/109552/26875/14677/16193/12494/57915/19712/13839/18096/56455/18125/170756/19247/18439/109305/80885/56334/78894/110006/20907/58805/19353/18609/381694/18575/22320/52055/54161/22044/14761/16438/67767/58991/74244/19016/110157/11689/12288/17113/232370/269800/16523/67623/232946/11816/16534/21803/233079/233080/233081/52377/68667/16514/27414/233274/269951/434215/109689/22228/20866/11785/60510/11865/18576/18751/64384/75770/16334/56843/16535/244238/384783/11502/75767/171167/17773/22341/12876/12845/110385/26383/14681/272538/12362/17386/330890/244723/11768/102607/214597/320051/18007/11891/17918/94353/266690/22063/72825/104831/11481/245049/12424/12361/27359/50790/57394",340,"More open in HSC","DESeq2",0.0283995990644838,0.025155711434964,1.12895233108021
"GO:0002237","response to molecule of bacterial origin","318/11972","388/16537",0.819587628865979,1.13210162199772,4.26411973060713,6.03494215817212e-06,0.000154880154557239,0.000111657632592344,"17087/723964/214855/20846/14367/227231/18173/387219/21934/13137/13136/16153/17164/67313/735252/214498/19225/17970/22164/14103/14130/246256/12523/98256/12334/63953/387201/83397/68652/70097/21929/78334/12484/12142/14728/110279/14598/17319/12833/216161/21390/20186/15978/73914/723962/22433/67245/387164/16160/171285/171283/211007/15944/57783/54396/216799/26397/70310/327957/74637/109934/216963/18126/16859/387188/20296/66107/387160/17523/217166/19401/12775/20851/27419/18750/217304/11491/22169/11622/18035/21869/13983/14281/723909/11651/17084/12161/21418/13614/212937/17260/14062/17079/59079/238871/14165/56838/22418/26419/19217/14528/219033/110794/54196/74551/13035/14623/100124452/54616/100503545/108670/16365/13618/19219/67154/211770/223601/387228/12257/266632/68614/15370/56722/26413/12737/12524/56637/18171/12519/17470/84544/80859/387173/15975/436440/19015/26416/21355/21926/18038/14991/106759/14158/18754/30948/12475/225471/20496/240354/723957/22287/12511/16452/58205/208449/723826/107765/18569/12369/22352/17533/100124488/215257/332579/18128/11898/11350/69601/387176/16410/20375/22259/22034/387165/16175/16176/19261/21824/403172/654459/13555/329547/16803/20568/12608/18534/381485/208188/12457/211666/16159/24088/20201/15360/19260/67553/18033/229898/55932/14469/12042/19220/19218/17096/18619/192656/12801/433693/11303/17025/21898/16476/18578/230594/230738/19204/12802/13844/11647/21938/18671/12491/18127/16193/14284/100689/21897/21899/56792/20311/56744/330122/20310/17329/15945/55985/626578/100702/14581/19303/18125/19247/18439/20778/19353/15289/21333/27056/387223/20617/414084/16162/209590/19695/108655/108960/68465/11628/15170/56615/16523/269855/19222/26362/22695/54131/387168/109815/723884/207728/94088/667823/20128/209387/11535/22083/26417/66824/13642/11945/15930/11502/12367/15446/19704/13617/19216/74337/723960/67836/257632/20312/234779/15900/20539/12362/12363/17394/11433/16173/17130/387179/22038/18828/235527/81897/102626/14775/17002/387218/13051/12774/54644/11798/434784/12705/12229/110651",318,"More open in HSC","DESeq2",0.0265619779485466,0.0234625385499184,1.13210162199772
"GO:0050764","regulation of phagocytosis","98/11972","109/16537",0.89908256880734,1.24190848984021,4.10346002654966,6.38649569355737e-06,0.000160571040100213,0.000115760358399268,"18173/19264/14130/14127/11793/110279/19152/27403/216190/15978/16971/94176/14694/11687/109934/360013/20296/12775/20848/217303/246746/20963/14063/16398/72993/17194/110168/14083/17886/16185/105722/68614/105855/11625/16423/19128/20655/14289/22157/72836/106572/54525/17195/19211/227541/16169/14134/107746/16410/19271/17289/19261/15162/21817/16803/14683/320832/668101/100038947/24088/229521/14129/109905/72519/14191/110351/18784/12491/17089/56792/20778/15289/26903/14461/74244/19016/21803/83382/17304/108797/69710/22141/66824/14456/16168/12317/257632/234779/13057/13430/15481/11806/12988/11891/22038/18636/16186/12229",98,"More open in HSC","DESeq2",0.00818576678917474,0.00659128015964201,1.24190848984021
"GO:0042063","gliogenesis","317/11972","387/16537",0.819121447028424,1.13145768205054,4.23773099020756,6.88037635828344e-06,0.000171593257161222,0.000123706597002074,"12825/17936/12912/14268/12570/13838/20720/227325/14733/51800/74117/12767/14270/212980/21367/20668/170788/11352/17926/226646/16513/63953/21808/13853/215798/15979/17863/18605/16773/15182/13654/216049/11540/20203/12833/17172/16000/19263/15978/15364/16971/17937/11923/16878/18016/13649/19058/245944/216616/68585/22671/18858/18208/216869/11484/18015/18377/12569/20296/20302/18121/192157/217166/12799/20848/27419/53321/14824/74008/14784/192897/18109/15902/20666/15228/21869/18755/319565/19164/217715/192119/668158/11651/14634/20677/20238/15904/26564/13488/18212/21752/72948/13003/15212/16195/14165/71228/328365/12159/18424/17387/27374/14180/12759/70086/19645/319903/321019/17181/18606/17869/17988/14083/18810/223697/18591/12257/58234/12805/22142/17250/26413/12929/104156/15205/224109/14432/13490/11820/21844/20655/104015/50913/50914/19317/17356/13388/14289/14294/20681/21926/94185/12393/106763/20662/11516/12558/56386/67453/30948/14815/12978/225608/494504/56708/110355/225908/28000/271564/77125/19211/14102/226115/18504/18742/21416/22326/22352/14810/11305/18128/11350/23928/69601/24136/73668/14725/13390/13392/19271/17242/18508/20732/16176/19262/12156/13555/17391/56336/18759/51938/14173/72175/70839/24088/20201/20202/236539/70747/12977/16842/320840/17096/56711/18619/18992/67490/12017/14745/21898/18028/18027/26563/16847/13131/67916/16975/12580/21349/108067/230674/18991/83557/12259/21938/170731/69743/269604/22062/15208/20481/74761/12571/11496/19699/19744/20423/16193/14184/22388/14843/56792/11839/77630/18096/19247/19047/18438/100609/245880/14254/19283/319757/20336/19242/66797/11921/66277/232232/19016/110157/12527/18205/16974/20678/21803/19153/11652/13389/64383/20130/17984/18213/269951/23966/16202/66922/20679/26417/16409/12176/14912/17173/101772/54126/234094/211323/22341/16795/387216/20312/14766/338521/20539/244667/93742/20586/16835/330908/235106/235402/121021/12988/14531/22041/13813/13051/12387/209012/12772/17986/72584/13405/59024/245537/58861/14758",317,"More open in HSC","DESeq2",0.026478449716004,0.0234020680897382,1.13145768205054
"GO:0048738","cardiac muscle tissue development","219/11972","261/16537",0.839080459770115,1.15902719372021,4.19368690263876,7.29424352210172e-06,0.000180459584736796,0.000130098591829991,"14200/12370/14369/12912/13869/11790/18505/21952/21956/19735/12301/21808/16526/19130/17684/15214/15182/11793/23828/14609/93759/12534/16000/237560/327826/17268/17168/11548/24052/103806/15110/26398/216850/216869/21385/11640/18121/19401/27419/19084/15902/238161/65256/192119/22632/20191/11472/17300/109620/13614/16468/105278/17260/68927/16392/218772/100504518/12159/14180/24053/14463/11549/18092/18996/22762/11600/12818/631797/22402/17069/18810/19094/106042/77044/239719/67451/26413/21380/77446/56637/64082/28185/13052/13548/20997/13388/26416/74116/18712/17691/22339/106628/72900/20541/381157/14465/13511/225288/11789/14164/14815/18596/225638/17191/17128/17131/67655/13380/19091/19211/107765/14179/18175/11554/74103/18128/20181/64930/11350/13805/17996/11477/241431/14725/22138/241593/22431/54485/12156/14225/228785/228788/12162/14464/15213/14173/20429/16905/110196/14613/12814/13609/108058/18741/56376/320790/21812/68016/20544/93760/12540/15530/22062/18671/19664/24051/18595/21814/74376/21386/21388/17906/17295/22413/26357/12154/108655/12391/74244/232334/12444/16974/16523/21954/232854/333654/21803/16514/17927/13009/75547/14159/116904/23966/18479/20679/14183/14174/13642/234072/14182/211323/244431/80857/234214/11739/16795/13617/17125/12317/16373/22761/112405/16412/22601/57246/17967/22003/19378/76365/68861/22040/17897/21667/21813/22437/12387/11609/22773",219,"More open in HSC","DESeq2",0.0182926829268293,0.0157827901070327,1.15902719372021
