"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","method","direction","gene_ratio","bg_ratio","fold_enrichment"
"GO:0010212","response to ionizing radiation","26/1056","131/11010",0.198473282442748,2.06930950728661,4.01006732807533,0.000251861279320319,0.00562621368231692,0.0053009619041157,"15270/13605/77011/12190/12189/20133/12144/12021/98415/60530/234736/72440/56349/55982/18854/22427/20869/20184/17025/19822/74041/19362/19366/14375/623474/227525",26,"DESeq2","Up in CFUE",0.0246212121212121,0.0118982742960945,2.06930950728661
"GO:0001701","in utero embryonic development","59/1056","390/11010",0.151282051282051,1.5772872960373,3.78067305681894,0.00025972863744734,0.00577189702596706,0.00543822328421238,"76044/268697/20873/12190/108961/20135/56419/382034/20683/18005/20460/15161/217039/12442/18541/13018/277939/50868/66929/12211/234366/225182/381022/71458/20587/71602/18763/16596/50523/67153/52679/14460/233826/67772/244879/75826/232791/102423/77626/69270/244585/234740/11835/229603/78912/57295/16842/56456/56406/14388/231915/67439/70998/226352/217331/233812/269003/21750/20678",59,"DESeq2","Up in CFUE",0.0558712121212121,0.0354223433242507,1.5772872960373
"GO:2000036","regulation of stem cell population maintenance","15/1056","59/11010",0.254237288135593,2.6507126348228,4.14073720504883,0.000337370215929924,0.00738255538838493,0.00695576938214275,"72057/20587/26356/433759/210982/18044/102162/232791/15568/19646/105246/56456/77045/269003/225895",15,"DESeq2","Up in CFUE",0.0142045454545455,0.00535876475930972,2.6507126348228
"GO:0006275","regulation of DNA replication","21/1056","100/11010",0.21,2.18948863636364,3.8918401924787,0.000437974703074915,0.00936910765711293,0.00882747893525826,"12428/77011/108961/71988/27214/12534/98415/18538/237877/67141/14084/71521/21749/52679/66262/75826/12545/68379/56456/68964/59001",21,"DESeq2","Up in CFUE",0.0198863636363636,0.00908265213442325,2.18948863636364
"GO:0007281","germ cell development","35/1056","207/11010",0.169082125603865,1.76287329819939,3.60888028380481,0.00062457590205209,0.0127562192566734,0.0120187813933733,"12316/268697/12190/20878/74360/17427/19317/56637/13046/56717/77980/74355/13018/17257/236266/67141/231801/51789/12767/381022/20869/63830/214901/19725/97165/74041/12593/75410/332397/72508/320244/20315/22696/53975/14160",35,"DESeq2","Up in CFUE",0.0331439393939394,0.0188010899182561,1.76287329819939
"GO:0051302","regulation of cell division","24/1056","124/11010",0.193548387096774,2.01796187683284,3.71291723226,0.000628552539867827,0.0127765964146593,0.0120379805465332,"12316/381293/11799/71819/13605/70218/26934/233406/52276/101565/240641/12190/108961/19348/20878/12144/18817/20877/16319/12211/15191/52679/18519/68112",24,"DESeq2","Up in CFUE",0.0227272727272727,0.0112624886466848,2.01796187683284
"GO:0051258","protein polymerization","37/1056","223/11010",0.165919282511211,1.72989706481859,3.58649959485854,0.000641128669885523,0.0129707587978255,0.0122209183897246,"67203/72119/75786/56419/70799/214444/101706/67886/12534/56717/18541/17257/227634/68612/67141/320827/76789/66468/260409/231830/77891/259279/56699/74237/625249/76707/103733/13383/328580/51885/56742/230101/17997/219103/17913/74192/68475",37,"DESeq2","Up in CFUE",0.0350378787878788,0.0202543142597639,1.72989706481859
"GO:0045945","positive regulation of transcription by RNA polymerase III","7/1056","18/11010",0.388888888888889,4.05460858585859,4.22435626388325,0.0009016883182659,0.0176590922239381,0.0166382189561297,"110052/56717/22385/72308/67772/11835/17913",7,"DESeq2","Up in CFUE",0.00662878787878788,0.00163487738419619,4.05460858585859
"GO:0048255","mRNA stabilization","14/1056","58/11010",0.241379310344828,2.51665360501567,3.77190510203797,0.000924410264170588,0.0179402516879079,0.0169031245732359,"217980/19317/56717/74203/72826/230753/11991/210106/75420/210529/15568/233908/70439/214627",14,"DESeq2","Up in CFUE",0.0132575757575758,0.00526793823796549,2.51665360501567
"GO:0022412","cellular process involved in reproduction in multicellular organism","36/1056","220/11010",0.163636363636364,1.70609504132231,3.44564758454286,0.00097716839351906,0.018878717296411,0.0177873374239908,"12316/268697/12190/20878/74360/17776/17427/19317/56637/13046/56717/77980/74355/13018/17257/236266/67141/231801/51789/12767/381022/20869/63830/214901/19725/97165/74041/12593/75410/332397/72508/320244/20315/22696/53975/14160",36,"DESeq2","Up in CFUE",0.0340909090909091,0.0199818346957312,1.70609504132231
