"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","comparison"
17870.7450786406,3.65125559981859,0.304781117867707,11.9799271863142,4.52721141487202e-33,1.13970629059482e-31,"ENSMUSG00000052565.6","Erythroblast vs HSC"
12467.1176667508,2.0030903669728,0.167359751106553,11.9687699923591,5.17906993321317e-33,1.30160280402733e-31,"ENSMUSG00000065954.6","Erythroblast vs HSC"
4126.70685367067,4.14170326470472,0.346053751911525,11.9683813333242,5.20338419482983e-33,1.30550448388188e-31,"ENSMUSG00000034574.9","Erythroblast vs HSC"
4624.48341966427,-2.34048115651438,0.195874752010065,-11.9488659589681,6.58171982613216e-33,1.64853768258922e-31,"ENSMUSG00000027435.8","Erythroblast vs HSC"
6255.42511896926,2.52230724638994,0.211254182323437,11.9396795776957,7.35058136716324e-33,1.838016583274e-31,"ENSMUSG00000053510.8","Erythroblast vs HSC"
6838.85930058245,2.27330586977534,0.190575373999767,11.9286444101541,8.39290750207318e-33,2.09512361560156e-31,"ENSMUSG00000067212.8","Erythroblast vs HSC"
37810.8896631295,3.31855545492518,0.278337192096747,11.9227884348696,9.00435246948958e-33,2.24398736961961e-31,"ENSMUSG00000014956.11","Erythroblast vs HSC"
1506.80090536053,2.8383884835104,0.238720092655447,11.890027571358,1.33362553486442e-32,3.31797991111243e-31,"ENSMUSG00000013646.13","Erythroblast vs HSC"
5008.82827002312,2.26532383844834,0.190863316788952,11.8688277902728,1.71858728282225e-32,4.26859145681588e-31,"ENSMUSG00000005615.10","Erythroblast vs HSC"
1202.00309327352,3.42737850868572,0.288958818998125,11.8611313562572,1.88411912191843e-32,4.67192342535132e-31,"ENSMUSG00000052632.11","Erythroblast vs HSC"
2819.35886591017,6.37938335805851,0.537974186129088,11.8581588532349,1.95220680947061e-32,4.82464687871331e-31,"ENSMUSG00000093834.1","Erythroblast vs HSC"
2819.35886591017,6.37938335805851,0.537974186129088,11.8581588532349,1.95220680947061e-32,4.82464687871331e-31,"ENSMUSG00000095580.1","Erythroblast vs HSC"
2713.42053102841,3.12883049161382,0.264046850343706,11.8495277922879,2.16406800115755e-32,5.33935249521481e-31,"ENSMUSG00000037697.14","Erythroblast vs HSC"
12035.468877787,-2.641315198198,0.22305883168116,-11.8413387996827,2.38613225218248e-32,5.87748297540073e-31,"ENSMUSG00000015937.10","Erythroblast vs HSC"
841.963809546445,3.72161320704171,0.314357157986656,11.8388053603656,2.459310133614e-32,6.04770420771006e-31,"ENSMUSG00000052557.7","Erythroblast vs HSC"
6152.97883271513,2.15555138725962,0.182180177444705,11.8319754514119,2.66788128516268e-32,6.54975879810268e-31,"ENSMUSG00000015837.11","Erythroblast vs HSC"
3224.70477581316,4.23899331460638,0.358926570650341,11.8101964614259,3.45752445258267e-32,8.47435820036474e-31,"ENSMUSG00000017299.9","Erythroblast vs HSC"
863.370119897044,3.38863121184243,0.286963916703914,11.8085620337374,3.52538946587221e-32,8.62645959416804e-31,"ENSMUSG00000020646.12","Erythroblast vs HSC"
1094.55650344939,-3.96653212265751,0.336134034805276,-11.800447773625,3.88240030436097e-32,9.48442298037393e-31,"ENSMUSG00000040447.11","Erythroblast vs HSC"
2198.84881823974,5.50350924255797,0.467634761089896,11.7688198151292,5.65095190491113e-32,1.37821984636527e-30,"ENSMUSG00000022747.12","Erythroblast vs HSC"
6390.75444830359,17.3124988213957,1.47277720802594,11.7550018611442,6.65592847064788e-32,1.62066402581202e-30,"ENSMUSG00000075184.2","Erythroblast vs HSC"
4787.62769986971,2.34252664706656,0.199286519547941,11.7545665024424,6.69032212704138e-32,1.62637241494183e-30,"ENSMUSG00000044308.13","Erythroblast vs HSC"
2631.38957918628,2.53634728969055,0.216787160123724,11.6997117737186,1.27887129291974e-31,3.10377047610081e-30,"ENSMUSG00000017716.11","Erythroblast vs HSC"
934.804233933622,3.4109492159429,0.291738283821778,11.6918121655457,1.40359347452433e-31,3.40090927848449e-30,"ENSMUSG00000037085.7","Erythroblast vs HSC"
2605.90539534273,3.8830067388846,0.332397414259766,11.6818199309157,1.57878575075088e-31,3.81917015568449e-30,"ENSMUSG00000059839.8","Erythroblast vs HSC"
291.772210721499,8.13080815413558,0.697359849446416,11.6594153801514,2.05448152839735e-31,4.96182343760745e-30,"ENSMUSG00000036905.8","Erythroblast vs HSC"
3537.83276259536,5.07893054181223,0.436025968667171,11.6482294789398,2.3427565107806e-31,5.64885754133511e-30,"ENSMUSG00000079037.5","Erythroblast vs HSC"
11386.7423697238,3.43396169303007,0.294818162828658,11.6477277386259,2.35658834152076e-31,5.67299945487973e-30,"ENSMUSG00000066800.7","Erythroblast vs HSC"
10633.4136838399,2.26100722977877,0.194212534985039,11.6419222371663,2.52265130989368e-31,6.06293525984642e-30,"ENSMUSG00000030824.11","Erythroblast vs HSC"
711.777475474052,-4.43878463898375,0.381509697475459,-11.6347884951713,2.74269139035347e-31,6.58113008415509e-30,"ENSMUSG00000036356.10","Erythroblast vs HSC"
1913.11076278686,-2.65770200197314,0.228752714716228,-11.6182315268698,3.32957009612807e-31,7.97646848996617e-30,"ENSMUSG00000026131.13","Erythroblast vs HSC"
2727.37462117596,3.9563045261681,0.340820470877788,11.6081775134533,3.74512825131016e-31,8.95755071122542e-30,"ENSMUSG00000043987.13","Erythroblast vs HSC"
1292.19946124351,-3.85352370974233,0.332523921786425,-11.5887112392996,4.70153306786711e-31,1.12269888516126e-29,"ENSMUSG00000041444.10","Erythroblast vs HSC"
3227.67965909248,4.15892323381864,0.35930746517695,11.5748311318009,5.52799994495574e-31,1.31793552459755e-29,"ENSMUSG00000029428.9","Erythroblast vs HSC"
2648.85862788437,2.61287174792722,0.225938972591811,11.5645022102837,6.23518436407791e-31,1.48415373973797e-29,"ENSMUSG00000063021.3","Erythroblast vs HSC"
7546.11753076896,2.34200197382813,0.202563091395918,11.561839611001,6.4315989767645e-31,1.52845663363013e-29,"ENSMUSG00000029068.12","Erythroblast vs HSC"
9638.97233746194,1.95440526917464,0.169042780652542,11.5616015166705,6.44945904342502e-31,1.53025263853022e-29,"ENSMUSG00000003746.11","Erythroblast vs HSC"
16530.1976873377,2.08413107260577,0.180392074556243,11.5533405651698,7.10057960399294e-31,1.68205596264924e-29,"ENSMUSG00000047126.13","Erythroblast vs HSC"
2023.18944157441,3.53656974164994,0.306326827790284,11.5450865572608,7.81627471056796e-31,1.8486485394278e-29,"ENSMUSG00000088835.1","Erythroblast vs HSC"
1599.27900017807,3.40191259283094,0.294753787580872,11.5415398755395,8.14538347180647e-31,1.92342417657777e-29,"ENSMUSG00000030539.9","Erythroblast vs HSC"
31603.7220587653,3.49064934226608,0.302453424451982,11.5411136395325,8.18584994422619e-31,1.9299115749459e-29,"ENSMUSG00000036181.2","Erythroblast vs HSC"
74407.1333613063,3.59665312586936,0.312210709889002,11.5199543511754,1.04666434551311e-30,2.46372512264757e-29,"ENSMUSG00000064341.1","Erythroblast vs HSC"
994.110869749373,3.24271761393793,0.282370475171122,11.4839117367805,1.58924008929034e-30,3.73496567187173e-29,"ENSMUSG00000001930.13","Erythroblast vs HSC"
2169.98944341776,3.81299150881774,0.332528606984003,11.4666570897498,1.94010010661918e-30,4.55233916012871e-29,"ENSMUSG00000030051.6","Erythroblast vs HSC"
960.467079067204,3.37477851063481,0.29434767065843,11.465280167109,1.97120622363098e-30,4.6180324983582e-29,"ENSMUSG00000039483.6","Erythroblast vs HSC"
358.606634977416,6.73964854876873,0.587899330541132,11.4639500313178,2.00172531401281e-30,4.68214584079248e-29,"ENSMUSG00000014503.10","Erythroblast vs HSC"
707.565083595631,6.07787242705053,0.531128038848489,11.4433281289906,2.53953070419188e-30,5.93076250776132e-29,"ENSMUSG00000015854.7","Erythroblast vs HSC"
12316.2108668076,2.06808843387993,0.180983259363874,11.4269598257259,3.06658176492909e-30,7.15038288139587e-29,"ENSMUSG00000020745.11","Erythroblast vs HSC"
366.872591654642,5.9403155167927,0.520510558260554,11.4124784262669,3.62257966646631e-30,8.43356987241756e-29,"ENSMUSG00000001583.9","Erythroblast vs HSC"
4110.85215179677,2.9079138126506,0.254858310325213,11.4099234548795,3.73057458276745e-30,8.67139660060171e-29,"ENSMUSG00000020649.7","Erythroblast vs HSC"
49131.4351711403,4.57421995477311,0.400963189173845,11.4080795401641,3.81049353504883e-30,8.84332194938754e-29,"ENSMUSG00000064356.3","Erythroblast vs HSC"
1623.2391372149,-2.79845048880721,0.24568663972162,-11.3903242438337,4.67247736631279e-30,1.08268808614421e-28,"ENSMUSG00000025997.9","Erythroblast vs HSC"
2920.31560734028,2.35821773839229,0.207302619323264,11.3757257196781,5.5241433815494e-30,1.27803896645098e-28,"ENSMUSG00000032058.10","Erythroblast vs HSC"
13214.5572185228,2.123795635798,0.186797635784554,11.3694995489532,5.93267574938088e-30,1.37042041843786e-28,"ENSMUSG00000000420.11","Erythroblast vs HSC"
1710.19200169563,4.75785491603213,0.419600618928432,11.339008336505,8.40919387906607e-30,1.93946827151814e-28,"ENSMUSG00000041936.14","Erythroblast vs HSC"
5074.97281337553,2.40363811733988,0.212052574467143,11.3351046238409,8.79269619483424e-30,2.02477390049415e-28,"ENSMUSG00000032612.10","Erythroblast vs HSC"
1563.91167479716,2.60464647559596,0.229989620261484,11.3250609859464,9.86102189583165e-30,2.26727179905244e-28,"ENSMUSG00000020109.9","Erythroblast vs HSC"
12760.8536899909,5.61282350192188,0.495922623980517,11.3179420145639,1.06953236154156e-29,2.45529585254663e-28,"ENSMUSG00000092746.2","Erythroblast vs HSC"
2156.73438849717,3.95714105830336,0.350594563410254,11.2869435846695,1.52238893960292e-29,3.48951279628429e-28,"ENSMUSG00000025572.13","Erythroblast vs HSC"
2799.59217125974,6.15952575960646,0.546261644248544,11.2757793347906,1.7284124972273e-29,3.95564111268368e-28,"ENSMUSG00000068115.9","Erythroblast vs HSC"
1405.27690934413,2.99979969946485,0.266078471945711,11.2741165323473,1.76137826951176e-29,4.02488483647048e-28,"ENSMUSG00000028057.10","Erythroblast vs HSC"
2048.53248618487,2.91682566809513,0.258738147211487,11.2732726098984,1.77834731398452e-29,4.0574182265149e-28,"ENSMUSG00000029521.3","Erythroblast vs HSC"
5284.52960421185,2.06341993986066,0.183910755959846,11.2196805950337,3.26447352347009e-29,7.43669098835909e-28,"ENSMUSG00000023010.10","Erythroblast vs HSC"
3377.58492019209,16.3927469185889,1.46130303943974,11.2178969564546,3.33097588916695e-29,7.57656736321543e-28,"ENSMUSG00000020866.13","Erythroblast vs HSC"
2847.80772544599,3.65826485588681,0.326556513815384,11.2025474952093,3.96174450140685e-29,8.99752157177309e-28,"ENSMUSG00000003812.9","Erythroblast vs HSC"
4458.56374495063,2.2571481063851,0.202483003771496,11.1473460208656,7.37740269458881e-29,1.67292461408744e-27,"ENSMUSG00000059486.7","Erythroblast vs HSC"
3202.98589042878,2.50060758164032,0.225549712283799,11.0867247682139,1.45518537955684e-28,3.29479701868258e-27,"ENSMUSG00000026737.8","Erythroblast vs HSC"
3423.15765526065,2.85082354468784,0.257446384898548,11.0734650471447,1.68746978547328e-28,3.81491456980741e-27,"ENSMUSG00000040746.11","Erythroblast vs HSC"
613.204072217423,3.96543488219427,0.35823325087123,11.069421592078,1.76536348128641e-28,3.98494586436886e-27,"ENSMUSG00000041895.11","Erythroblast vs HSC"
1806.17431545183,2.8068966654629,0.253749195107205,11.0616968234206,1.92422371366692e-28,4.33694913795064e-27,"ENSMUSG00000025825.8","Erythroblast vs HSC"
2059.40290927856,5.21499739421933,0.471528327679251,11.0597753901368,1.96589197477086e-28,4.4241505304957e-27,"ENSMUSG00000097531.1","Erythroblast vs HSC"
8395.36061656175,2.85978087932591,0.258739196558236,11.0527547328232,2.12589592889745e-28,4.77699428621995e-27,"ENSMUSG00000011257.15","Erythroblast vs HSC"
4058.07844873958,2.85468560001438,0.25852959538975,11.0420069923165,2.39620266211692e-28,5.37625349553211e-27,"ENSMUSG00000027601.9","Erythroblast vs HSC"
1311.90364460857,3.3275330901336,0.302313181323952,11.0069070609524,3.53946792877351e-28,7.91742728103509e-27,"ENSMUSG00000025762.10","Erythroblast vs HSC"
2237.52281360738,6.26068299752731,0.568791415719864,11.0069927648324,3.53610349084412e-28,7.91742728103509e-27,"ENSMUSG00000103159.1","Erythroblast vs HSC"
24019.7667614973,3.27568048376232,0.297681076693607,11.0039929986341,3.65577300034808e-28,8.16529268784511e-27,"ENSMUSG00000059208.10","Erythroblast vs HSC"
828.931217343366,4.27096503577657,0.388169756895352,11.0028279120364,3.70332732028679e-28,8.25908719042338e-27,"ENSMUSG00000102974.1","Erythroblast vs HSC"
970.206612374592,4.93518938687815,0.448756235626507,10.9974837006736,3.92944015849967e-28,8.75022109058404e-27,"ENSMUSG00000078974.6","Erythroblast vs HSC"
2019.21615037746,3.65727340769305,0.33280672889689,10.9891810776042,4.30817201844603e-28,9.57923338173337e-27,"ENSMUSG00000002871.10","Erythroblast vs HSC"
612.717451569876,4.06847975101138,0.371355689294089,10.9557490791246,6.23602769984135e-28,1.38451000636388e-26,"ENSMUSG00000090110.4","Erythroblast vs HSC"
1468.12686431889,-4.44515033616071,0.406101350330922,-10.9459137048879,6.95132763195804e-28,1.54101595996228e-26,"ENSMUSG00000054641.8","Erythroblast vs HSC"
2150.75002357074,2.91857579528114,0.266651884384682,10.945265967334,7.0011944206454e-28,1.54975768598876e-26,"ENSMUSG00000042605.11","Erythroblast vs HSC"
3230.86618883354,2.99860758445376,0.274032545693463,10.9425235490388,7.21628351849464e-28,1.59499195089585e-26,"ENSMUSG00000032336.13","Erythroblast vs HSC"
1949.20874724583,2.68432360164061,0.24532240142275,10.942023989953,7.25616393800921e-28,1.60142352111814e-26,"ENSMUSG00000029030.10","Erythroblast vs HSC"
5200.10280114101,2.62338401699028,0.240124996469671,10.9250767540214,8.7466421738503e-28,1.92750558172401e-26,"ENSMUSG00000031930.10","Erythroblast vs HSC"
2995.30739949563,2.94468078543671,0.269564094539741,10.9238613193813,8.86452467908956e-28,1.95058940827433e-26,"ENSMUSG00000013846.9","Erythroblast vs HSC"
7391.45783729711,2.23265019178429,0.204696027127659,10.9071496067283,1.06544797270518e-27,2.34099093766124e-26,"ENSMUSG00000002222.10","Erythroblast vs HSC"
979.422788974825,6.8284845112031,0.626304648334729,10.9028162721756,1.11744098404242e-27,2.44798686371416e-26,"ENSMUSG00000102660.1","Erythroblast vs HSC"
979.422788974825,6.8284845112031,0.626304648334729,10.9028162721756,1.11744098404242e-27,2.44798686371416e-26,"ENSMUSG00000104371.1","Erythroblast vs HSC"
174676.76907414,3.95309619779654,0.36265290910807,10.9004949319696,1.14632042274565e-27,2.50755482165554e-26,"ENSMUSG00000100862.1","Erythroblast vs HSC"
1263.18793416001,2.89563306753322,0.265972047734167,10.8869826442339,1.32973119290717e-27,2.90448491297796e-26,"ENSMUSG00000032540.11","Erythroblast vs HSC"
3886.29171931025,2.88062688417293,0.264782446673042,10.8792214905771,1.4479428335373e-27,3.15804624178113e-26,"ENSMUSG00000029798.9","Erythroblast vs HSC"
7794.99088726806,5.53897826806735,0.509163410855489,10.8785866187062,1.45806167659831e-27,3.17545309127782e-26,"ENSMUSG00000037336.10","Erythroblast vs HSC"
2496.00819948527,7.25596066824964,0.667482845937669,10.8706324251024,1.59094193544454e-27,3.45977460719732e-26,"ENSMUSG00000075015.3","Erythroblast vs HSC"
7794.34108299741,2.5593308391516,0.23564140572628,10.8611253241483,1.76559894875522e-27,3.83398262951188e-26,"ENSMUSG00000053877.8","Erythroblast vs HSC"
3533.01519703154,2.71957293400565,0.25078057989454,10.8444319538192,2.1194837076192e-27,4.59572138821429e-26,"ENSMUSG00000010110.13","Erythroblast vs HSC"
971.162167798394,3.23749412501523,0.298703146258486,10.8385002487173,2.26147916954181e-27,4.8964650299132e-26,"ENSMUSG00000103343.1","Erythroblast vs HSC"
3584.51726769433,2.0916385066649,0.193013321334222,10.8367572362687,2.3049694479485e-27,4.9833640772022e-26,"ENSMUSG00000064145.8","Erythroblast vs HSC"
735.506770656825,-6.04067134814297,0.558113806391654,-10.823368422289,2.66788266353538e-27,5.75960191882136e-26,"ENSMUSG00000090019.3","Erythroblast vs HSC"
4091.35476117514,2.26084079481364,0.209167696939078,10.8087473730331,3.12913583107233e-27,6.74558120448728e-26,"ENSMUSG00000024019.13","Erythroblast vs HSC"
1816.9284776929,2.9030382116655,0.268591940783067,10.8083593394568,3.14239820040049e-27,6.76435369138383e-26,"ENSMUSG00000030530.11","Erythroblast vs HSC"
3497.64561128471,3.31764170391436,0.307255993987586,10.7976468118907,3.53138113711778e-27,7.59068075681772e-26,"ENSMUSG00000031950.7","Erythroblast vs HSC"
318.143065505063,4.94875255913896,0.459279374970158,10.7750376542829,4.51597305630843e-27,9.69302713950131e-26,"ENSMUSG00000070369.9","Erythroblast vs HSC"
2018.80348099323,2.34362224801567,0.218075605081388,10.7468336366234,6.13309695204286e-27,1.3145005631846e-25,"ENSMUSG00000027981.10","Erythroblast vs HSC"
4518.61452982836,2.95322230878651,0.274959846755755,10.7405584620137,6.56460786753207e-27,1.40495851089991e-25,"ENSMUSG00000040761.12","Erythroblast vs HSC"
3755.59416214531,2.82967015372961,0.263698570824657,10.7306996199504,7.30410625122525e-27,1.56097683668271e-25,"ENSMUSG00000022377.12","Erythroblast vs HSC"
687.511885376057,11.725004295481,1.09268734236526,10.7304293194252,7.32550384989283e-27,1.56330041210429e-25,"ENSMUSG00000096982.1","Erythroblast vs HSC"
2273.22733961813,15.8223299070564,1.47468771368702,10.7292749239073,7.41759013920601e-27,1.58068100914816e-25,"ENSMUSG00000091650.1","Erythroblast vs HSC"
1144.73607615099,5.3840803962106,0.503351092454367,10.6964710654695,1.05728428421792e-26,2.24983430852274e-25,"ENSMUSG00000005413.7","Erythroblast vs HSC"
2524.6642108514,3.41639319701356,0.319400309258827,10.6962739170208,1.05953541064644e-26,2.25139906356675e-25,"ENSMUSG00000042903.7","Erythroblast vs HSC"
2108.70530854397,15.7125212058633,1.47317586756146,10.6657470787057,1.47211186152883e-26,3.12361106846967e-25,"ENSMUSG00000018566.10","Erythroblast vs HSC"
1487.97190932899,2.87567839402598,0.269835772291577,10.657142934031,1.61482088965901e-26,3.42153133724754e-25,"ENSMUSG00000073542.2","Erythroblast vs HSC"
642.820338066476,-3.88879254192046,0.365868169433712,-10.6289447041526,2.18571642146255e-26,4.61893752318873e-25,"ENSMUSG00000040596.11","Erythroblast vs HSC"
4134.81453909929,-2.24225423565672,0.210957752553111,-10.6289255005796,2.18616648407842e-26,4.61893752318873e-25,"ENSMUSG00000058006.8","Erythroblast vs HSC"
1450.92001136823,3.31630281156104,0.312180221854219,10.6230394477382,2.32853465684827e-26,4.91274506508059e-25,"ENSMUSG00000054277.7","Erythroblast vs HSC"
462.535820825533,-5.28521941294568,0.497960363276936,-10.6137351538688,2.5725486780499e-26,5.41986744894682e-25,"ENSMUSG00000015224.10","Erythroblast vs HSC"
230.161257570901,5.86950355360371,0.553288235431669,10.6084011510283,2.72369851545752e-26,5.73018329321396e-25,"ENSMUSG00000031379.9","Erythroblast vs HSC"
2273.27555465034,-3.43551304095991,0.32425471777807,-10.5951057998523,3.13985753866565e-26,6.59636549106094e-25,"ENSMUSG00000022824.8","Erythroblast vs HSC"
600.546428802384,-4.01440924194399,0.378983308773848,-10.59257531666,3.22592506038461e-26,6.76760803981535e-25,"ENSMUSG00000020263.10","Erythroblast vs HSC"
3826.61980235219,2.02501591394981,0.191225768306702,10.5896602318885,3.32797593644943e-26,6.97185142229667e-25,"ENSMUSG00000034563.12","Erythroblast vs HSC"
5377.21146116451,2.60053029627155,0.245973918738254,10.5723822656126,4.00197422039487e-26,8.3720173373979e-25,"ENSMUSG00000074024.5","Erythroblast vs HSC"
7374.27981835653,1.94531780376937,0.184075825091012,10.5680243606544,4.19233118516422e-26,8.75790366993589e-25,"ENSMUSG00000027180.8","Erythroblast vs HSC"
3057.17608177208,2.82330162359765,0.268350886340932,10.5209327313745,6.91852561321766e-26,1.44327051872362e-24,"ENSMUSG00000028803.14","Erythroblast vs HSC"
2673.80810158518,2.2163284555558,0.210997607506983,10.5040454332282,8.27557817232266e-26,1.72394337438301e-24,"ENSMUSG00000046519.11","Erythroblast vs HSC"
8329.39882227396,2.70405530206791,0.257684047927243,10.4936852855998,9.23543973116832e-26,1.92120429029472e-24,"ENSMUSG00000022521.9","Erythroblast vs HSC"
2573.87134838243,4.20241104271149,0.400537252177113,10.4919355687127,9.40810479109774e-26,1.95438574072972e-24,"ENSMUSG00000029178.10","Erythroblast vs HSC"
5558.44513882854,1.92102950121018,0.183255068827283,10.4828178205578,1.03609823735358e-25,2.14932501667775e-24,"ENSMUSG00000020530.10","Erythroblast vs HSC"
4566.61743941346,2.31485069636191,0.221136560864892,10.4679691467944,1.21215578397661e-25,2.51103903199506e-24,"ENSMUSG00000021585.8","Erythroblast vs HSC"
5994.9641008995,2.29672355867526,0.219501568615774,10.4633582946988,1.27263418104695e-25,2.63265118260311e-24,"ENSMUSG00000050310.8","Erythroblast vs HSC"
943.610097125431,-3.68317628143229,0.352179644137083,-10.4582315950056,1.34339471323485e-25,2.77516574070616e-24,"ENSMUSG00000025085.12","Erythroblast vs HSC"
286.998752975847,9.37664696757015,0.897362447073409,10.4491189687628,1.47892675600392e-25,3.05090265373975e-24,"ENSMUSG00000074213.2","Erythroblast vs HSC"
1408.19480171072,2.81815130074785,0.269725944642905,10.4482025430622,1.49328479045968e-25,3.07624951355029e-24,"ENSMUSG00000078919.6","Erythroblast vs HSC"
1778.63233915925,-2.96240497052594,0.283909909720295,-10.4343133828772,1.72858891647104e-25,3.55605694963218e-24,"ENSMUSG00000025780.7","Erythroblast vs HSC"
48062.9465161668,5.40718579050922,0.519556274526361,10.4073149639825,2.29606339230347e-25,4.71693354991473e-24,"ENSMUSG00000098178.1","Erythroblast vs HSC"
3013.04883074935,2.05641824360602,0.197704064065537,10.4014970725353,2.44068096560351e-25,5.00710419642389e-24,"ENSMUSG00000024026.8","Erythroblast vs HSC"
9978.03185298521,1.80227284048565,0.173361717606393,10.3960255203378,2.58491160785279e-25,5.29568167054311e-24,"ENSMUSG00000033671.13","Erythroblast vs HSC"
346.595524857379,5.22774887786653,0.503533786376901,10.3821213576987,2.99054995426166e-25,6.11826976179731e-24,"ENSMUSG00000031613.8","Erythroblast vs HSC"
4362.96066743769,2.26308201300446,0.21856384525323,10.3543292367612,3.99980290536941e-25,8.17181190556422e-24,"ENSMUSG00000026222.12","Erythroblast vs HSC"
1975.4608212374,2.65741012197564,0.256851407178448,10.346099136336,4.35885476564838e-25,8.89314146073839e-24,"ENSMUSG00000073639.5","Erythroblast vs HSC"
3538.28689649213,3.22927901705189,0.312256957587277,10.3417359920613,4.56197492504974e-25,9.29478924029682e-24,"ENSMUSG00000098934.1","Erythroblast vs HSC"
10601.3165583926,1.67797665667798,0.162287004064405,10.3395627170002,4.66662033180856e-25,9.49497421758254e-24,"ENSMUSG00000048874.11","Erythroblast vs HSC"
407.940988863143,6.11565409459135,0.592218683402027,10.3266821294116,5.33749269050816e-25,1.08451133970065e-23,"ENSMUSG00000074006.2","Erythroblast vs HSC"
1636.98766175618,3.11556250976497,0.301863041060669,10.321112842492,5.656371076392e-25,1.14773332783675e-23,"ENSMUSG00000027784.10","Erythroblast vs HSC"
12596.2087288446,1.97697263071264,0.191656910480856,10.3151648732755,6.01779318065125e-25,1.21940357588285e-23,"ENSMUSG00000024750.6","Erythroblast vs HSC"
2704.75196151396,2.73762765343412,0.265411051149417,10.314670928653,6.04881651132203e-25,1.2240200496276e-23,"ENSMUSG00000019210.8","Erythroblast vs HSC"
11772.0233372536,2.35634769616629,0.228703021396342,10.3030894903777,6.82339757721481e-25,1.37888332264451e-23,"ENSMUSG00000030451.11","Erythroblast vs HSC"
1096.82263437666,-3.82039714807207,0.371080561228712,-10.2953308451999,7.39648724387168e-25,1.49266338360361e-23,"ENSMUSG00000041481.12","Erythroblast vs HSC"
494.362791967193,-6.26642954968713,0.610356756434265,-10.2668308061271,9.94170319330426e-25,2.00358368426253e-23,"ENSMUSG00000021701.7","Erythroblast vs HSC"
3799.39176512195,2.06428129391563,0.201217316411791,10.2589644406701,1.0785715659333e-24,2.17073488737226e-23,"ENSMUSG00000032410.9","Erythroblast vs HSC"
952.441261789873,2.81932273570998,0.274945189749139,10.254126425279,1.13396687857035e-24,2.2791353244121e-23,"ENSMUSG00000037818.12","Erythroblast vs HSC"
9429.79758417642,1.85476035719785,0.181270968328843,10.2319768813346,1.42578699007896e-24,2.86178569778956e-23,"ENSMUSG00000042323.12","Erythroblast vs HSC"
1476.79892192364,3.37657276613365,0.330355383228559,10.2210314635543,1.59633127223277e-24,3.19977171207468e-23,"ENSMUSG00000025498.10","Erythroblast vs HSC"
3831.5450473086,2.80831661536424,0.274925787955227,10.2148170102602,1.70199980742954e-24,3.40698155522249e-23,"ENSMUSG00000041570.10","Erythroblast vs HSC"
373.520375642738,6.59898039892537,0.646063079989741,10.2141425556002,1.71387680312157e-24,3.42613891746496e-23,"ENSMUSG00000038540.10","Erythroblast vs HSC"
882.386852112154,4.51405833116049,0.442883443663202,10.1924296239741,2.14339320200638e-24,4.27900796094096e-23,"ENSMUSG00000008845.5","Erythroblast vs HSC"
467.028001588381,5.35504429544539,0.525503962972054,10.1903024006884,2.19081666862318e-24,4.3678120777262e-23,"ENSMUSG00000032131.11","Erythroblast vs HSC"
3952.84152273269,1.92377227653381,0.188787575719864,10.1901423819777,2.1944258113335e-24,4.36914297261884e-23,"ENSMUSG00000021754.13","Erythroblast vs HSC"
4881.66624053347,2.26593020846523,0.222414030464546,10.1878923902979,2.24580131299908e-24,4.46544670709175e-23,"ENSMUSG00000039671.14","Erythroblast vs HSC"
3088.20072587694,3.71496223226459,0.364651267783075,10.187712372015,2.24996289577866e-24,4.46774049344926e-23,"ENSMUSG00000049103.9","Erythroblast vs HSC"
1013.00999817998,6.08440677374103,0.597480528557792,10.1834394309513,2.35101670943488e-24,4.66216971765504e-23,"ENSMUSG00000102509.1","Erythroblast vs HSC"
4936.35900383733,3.06384257877228,0.301773793083978,10.1527788329839,3.22060058688557e-24,6.37807740226819e-23,"ENSMUSG00000020101.10","Erythroblast vs HSC"
887.48203147687,4.13404012814025,0.407227033731749,10.1516839151289,3.25694477788267e-24,6.44146481836102e-23,"ENSMUSG00000045282.6","Erythroblast vs HSC"
1049.72591482287,6.92513814552646,0.682779588483199,10.1425676196776,3.57575205845827e-24,7.06258581439903e-23,"ENSMUSG00000021759.9","Erythroblast vs HSC"
2464.96647769951,-2.5987974147706,0.256506420661439,-10.1315101901513,4.00416729689782e-24,7.89825987527534e-23,"ENSMUSG00000052713.8","Erythroblast vs HSC"
36593.5390171975,3.07618478694456,0.303783770807049,10.1262314927891,4.22624690744106e-24,8.32525799949894e-23,"ENSMUSG00000064367.1","Erythroblast vs HSC"
4207.84136171137,2.71957466685646,0.268914265322556,10.1131662301158,4.82976530257477e-24,9.50152371379379e-23,"ENSMUSG00000034453.7","Erythroblast vs HSC"
659.063302664189,7.29761182073454,0.721855392755777,10.1095204025213,5.01290669801396e-24,9.84877026264569e-23,"ENSMUSG00000095547.1","Erythroblast vs HSC"
3051.57601519507,-3.37046308292658,0.334038674728589,-10.0900384833137,6.1145542321945e-24,1.19972885086902e-22,"ENSMUSG00000040732.14","Erythroblast vs HSC"
1922.80289459077,3.68396273546762,0.365586084647397,10.0768680487955,6.99193233223087e-24,1.37006821808213e-22,"ENSMUSG00000028393.6","Erythroblast vs HSC"
927.676652179482,3.85365208789876,0.382594634267112,10.0724154045723,7.31589525217912e-24,1.4316599760292e-22,"ENSMUSG00000055200.6","Erythroblast vs HSC"
