"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","direction","method","gene_ratio","bg_ratio","fold_enrichment"
"GO:0048285","organelle fission","73/1475","430/13417",0.169767441860465,1.54425068979109,4.03132486447219,9.70315379975867e-05,0.0453225492937819,0.0432138543388295,"21749/74117/381293/71836/18005/93759/22187/83431/67300/71943/16211/56208/17762/193385/19134/66197/17702/19336/16563/218914/328440/19645/66214/77744/26934/105988/224023/212514/74112/50873/19252/17687/52563/68166/16319/69104/16551/26428/51944/75608/70099/76915/229776/76959/18027/107995/52276/76824/68350/22629/19017/76421/72542/12704/56317/17120/26357/66700/110958/68953/67070/12447/384619/22228/18817/54204/17345/52432/56749/67177/26951/20842/11848",73,"More open in Erythroblast","DESeq2",0.0494915254237288,0.0320488931952001,1.54425068979109
"GO:0034101","erythrocyte homeostasis","38/1358","170/13417",0.223529411764706,2.20846400415836,5.32114598093398,2.005261317777e-06,0.0103270957865515,0.0098067832446231,"21399/98366/16331/226844/56484/21423/16969/100504069/22778/80280/20851/20848/13829/19645/56419/19354/223690/223770/223870/18174/20683/14151/16452/14582/241525/399568/21349/12571/69188/12183/22695/50794/101488143/11717/20679/22761/64602/102774",38,"More open in CFUE","limma-voom",0.0279823269513991,0.0126704926585675,2.20846400415836
"GO:0030218","erythrocyte differentiation","35/1358","160/13417",0.21875,2.16124355670103,4.95868410941897,8.35468775181775e-06,0.0215133209609307,0.0204294101552344,"21399/98366/16331/226844/56484/21423/16969/100504069/22778/80280/20851/20848/13829/19645/56419/19354/223690/223770/223870/18174/20683/14151/16452/14582/241525/399568/21349/12571/69188/12183/22695/50794/101488143/20679/22761",35,"More open in CFUE","limma-voom",0.0257731958762887,0.0119251695610047,2.16124355670103
"GO:0030099","myeloid cell differentiation","68/1358","406/13417",0.167487684729064,1.65477339175983,4.49577391412192,1.98242558050102e-05,0.0340316391319341,0.0323170149017815,"21399/98366/16331/214498/29809/19165/226844/56484/93759/216161/21423/16969/100504069/237625/22778/18148/80280/20851/20848/74370/18708/70564/13829/19645/56419/19354/223690/223770/223870/18174/20683/12394/109801/14151/27060/16452/15242/14218/14582/241525/19271/399568/545486/72147/12349/18129/214133/21349/230721/12571/69188/77573/12183/26357/22695/50794/22228/101488143/20679/99375/18032/22761/12398/64602/18854/22038/12387/12768",68,"More open in CFUE","limma-voom",0.0500736377025037,0.0302601177610494,1.65477339175983
"GO:0002262","myeloid cell homeostasis","40/1358","205/13417",0.195121951219512,1.9277991307159,4.49213057356277,3.4595917460309e-05,0.037563759486372,0.0356711755899202,"21399/98366/16331/226844/56484/21423/16969/100504069/22778/80280/20851/20848/13829/19645/56419/19354/223690/223770/223870/18174/20683/14151/16452/14582/241525/399568/12125/21349/12571/69188/12183/22695/50794/101488143/11717/20679/22761/64602/102774/74769",40,"More open in CFUE","limma-voom",0.0294550810014728,0.0152791235000373,1.9277991307159
"GO:0045646","regulation of erythrocyte differentiation","15/1358","47/13417",0.319148936170213,3.15318208880394,4.96214837375186,3.64696694042447e-05,0.037563759486372,0.0356711755899202,"98366/16331/56484/20851/20848/223690/223770/223870/14582/241525/21349/12571/22695/50794/22761",15,"More open in CFUE","limma-voom",0.0110456553755523,0.00350301855854513,3.15318208880394
"GO:0034101","erythrocyte homeostasis","43/1363","170/13417",0.252941176470588,2.4898839066074,6.57373178898332,1.09019532834444e-08,5.50984718945281e-05,5.25359390859038e-05,"21399/98366/16331/12484/21423/22778/15122/80280/20851/105463053/66154/13829/19645/56419/223690/223770/26934/114601/107371/16825/241525/16909/399568/12010/16658/67017/56417/76959/230257/21349/11983/19746/12571/69188/100900/19353/14751/101488143/11717/22761/56199/14460/11656",43,"More open in Erythroblast","limma-voom",0.0315480557593544,0.0126704926585675,2.4898839066074
"GO:0030218","erythrocyte differentiation","40/1363","160/13417",0.25,2.46093176815847,6.2511677783029,4.99684950099281e-08,0.000126270386890088,0.000120397773766027,"21399/98366/16331/21423/22778/15122/80280/20851/105463053/66154/13829/19645/56419/223690/223770/26934/114601/107371/16825/241525/16909/399568/12010/16658/67017/56417/76959/230257/21349/11983/19746/12571/69188/100900/19353/101488143/22761/56199/14460/11656",40,"More open in Erythroblast","limma-voom",0.0293470286133529,0.0119251695610047,2.46093176815847
"GO:0007059","chromosome segregation","68/1363","383/13417",0.177545691906005,1.74771133404466,4.99215833931584,2.98595777805215e-06,0.00377275765256889,0.0035972933441902,"21749/74117/381293/108000/18005/71865/93759/83431/67300/16211/23834/56208/170472/80913/70127/193385/19134/19336/16563/218914/218977/19645/56419/77044/26934/105988/212514/66578/19252/17687/52563/15183/16319/16551/51944/75608/21969/70099/76915/229906/76959/20460/107995/52276/80912/93760/76421/12704/56317/17120/110958/58186/211651/68953/67070/12447/384619/233276/18817/54204/17345/52432/76478/13018/67177/26951/20842/11848",68,"More open in Erythroblast","limma-voom",0.0498899486426999,0.028545874636655,1.74771133404466
"GO:0048285","organelle fission","72/1363","430/13417",0.167441860465116,1.64825197495265,4.59428058538721,1.30117944537676e-05,0.00939451559562024,0.00895759323448846,"21749/74117/381293/71836/18005/93759/22187/83431/67300/71943/16211/56208/17762/193385/19134/66197/17702/19336/16563/218914/328440/19645/66214/77744/26934/105988/212514/74112/50873/19252/17687/52563/68166/16319/69104/16551/26428/51944/75608/70099/76915/229776/76959/18027/107995/52276/76824/68350/22629/19017/76421/72542/12704/56317/17120/26357/110958/211651/68953/67070/12447/384619/22228/18817/54204/17345/52432/56749/67177/26951/20842/11848",72,"More open in Erythroblast","limma-voom",0.0528246515040352,0.0320488931952001,1.64825197495265
"GO:0140694","membraneless organelle assembly","66/1363","394/13417",0.16751269035533,1.6489492050605,4.39639954813385,2.92326240276208e-05,0.0184677102294494,0.0176088095787431,"226982/53311/18005/67239/26420/67300/16211/16669/56208/67671/11465/71276/80913/13665/217869/193385/16563/622408/218977/18826/56419/13196/239528/26934/212514/54127/17929/15183/225659/16319/16551/227753/110911/75608/241846/228994/20873/16800/229906/76959/20460/107995/52276/213541/67025/12615/100503670/20239/21955/68953/67070/384619/233276/75547/18817/54204/76478/22224/16412/22003/50876/20842/11848/72831/22437/108155",66,"More open in Erythroblast","limma-voom",0.0484225972120323,0.0293657300439741,1.6489492050605
"GO:0051276","chromosome organization","77/1363","483/13417",0.159420289855072,1.56928982317352,4.28483809489993,3.85154759007797e-05,0.0200059019471852,0.019075462710977,"21749/381293/71836/18005/71865/93759/73139/67300/16211/23834/56208/80913/217653/70127/22632/26931/193385/19134/16563/218914/218973/218977/19645/14375/77044/26934/105988/212514/66578/21454/19252/17687/225280/52563/67849/16319/16551/226151/16825/108689/51944/75608/21969/72162/70099/76915/229512/140917/229906/76959/21349/107995/52276/19891/93760/12615/76421/12704/56317/12466/17120/53379/12468/211651/68953/67070/12447/384619/12144/18817/21750/67177/26951/20842/11848/15354/245474",77,"More open in Erythroblast","limma-voom",0.0564930300807043,0.0359991056122829,1.56928982317352
"GO:0140014","mitotic nuclear division","45/1363","241/13417",0.186721991701245,1.83804032476567,4.41443883586201,3.95842935243078e-05,0.0200059019471852,0.019075462710977,"381293/18005/93759/83431/67300/71943/16211/56208/193385/19134/16563/218914/328440/19645/66214/77744/26934/105988/212514/74112/19252/52563/16319/16551/51944/75608/70099/229776/76959/18027/107995/52276/22629/12704/56317/17120/68953/67070/18817/17345/52432/67177/26951/20842/11848",45,"More open in Erythroblast","limma-voom",0.033015407190022,0.0179622866512633,1.83804032476567
"GO:0044772","mitotic cell cycle phase transition","65/1363","393/13417",0.165394402035623,1.62809735298016,4.24956918062075,4.99879347425745e-05,0.022967183835361,0.0218990205982302,"109019/13924/381293/108000/21423/27375/68067/216965/53892/80280/23834/71276/19363/70127/71375/19134/66197/12572/328440/19645/66214/77044/12449/19252/12445/116871/12193/52563/16319/68034/75608/12428/229543/229776/18027/12580/20460/107995/52276/19891/93760/230809/12571/69188/12452/12704/330177/56317/17120/26357/14235/68953/12447/12144/20133/18817/381921/52432/99375/16412/26951/12530/14199/54601/320595",65,"More open in Erythroblast","limma-voom",0.0476889214966985,0.0292911977342178,1.62809735298016
"GO:0098813","nuclear chromosome segregation","50/1363","281/13417",0.177935943060498,1.75155285989927,4.28129329776397,5.62086622648651e-05,0.0236732149238857,0.0225722154253116,"21749/74117/381293/108000/18005/93759/67300/16211/23834/56208/70127/193385/19134/19336/16563/218914/19645/77044/26934/105988/212514/19252/17687/52563/16319/16551/51944/75608/70099/76915/76959/107995/52276/93760/76421/12704/56317/17120/110958/211651/68953/67070/12447/384619/18817/54204/67177/26951/20842/11848",50,"More open in Erythroblast","limma-voom",0.0366837857666911,0.0209435790415145,1.75155285989927
"GO:0000910","cytokinesis","32/1363","157/13417",0.203821656050955,2.00636475365786,4.26508156715449,9.26630850650682e-05,0.0312212821279236,0.0297692353282724,"18000/74117/381293/71836/20362/11840/73139/23834/56208/53860/26934/19877/68166/16319/107371/26428/12048/75608/229776/54673/76959/52276/242785/12615/12704/68953/108961/18817/54204/71955/12145/11848",32,"More open in Erythroblast","limma-voom",0.0234776228906823,0.0117015726317359,2.00636475365786
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","30/1363","147/13417",0.204081632653061,2.00892389237426,4.13595182770186,0.000147911706013478,0.0449770235117063,0.0428852214268201,"18005/103583/83431/67300/16211/70430/193385/16563/218977/77744/26934/212514/15183/16319/16551/75608/16800/76959/20460/107995/52276/12615/15194/68953/67070/18817/16412/26951/20842/11848",30,"More open in Erythroblast","limma-voom",0.0220102714600147,0.0109562495341731,2.00892389237426
"GO:0090307","mitotic spindle assembly","18/1363","70/13417",0.257142857142857,2.53124410439157,4.31912206961149,0.000160187262210272,0.0449770235117063,0.0428852214268201,"18005/67300/16211/193385/16563/26934/212514/16319/16551/75608/76959/107995/52276/68953/67070/18817/20842/11848",18,"More open in Erythroblast","limma-voom",0.0132061628760088,0.00521726168293955,2.53124410439157
"GO:0050000","chromosome localization","25/1363","115/13417",0.217391304347826,2.13994066796389,4.12825537656632,0.000183895676936209,0.0489162500650316,0.0466412414966186,"21749/74117/381293/108000/18005/93759/83431/16211/56208/19336/19645/26934/212514/52563/16319/51944/75608/76959/52276/17120/68953/384619/54204/67177/26951",25,"More open in Erythroblast","limma-voom",0.0183418928833456,0.00857121562197212,2.13994066796389
