"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051865","protein autoubiquitination","7/586","77/25730",0.0909090909090909,3.99162271175923,4.0135269279322,0.00186153015215613,0.0349138515437142,0.028810719477406,"216781/50849/22210/53621/66510/12189/23802",7
"GO:0000302","response to reactive oxygen species","13/586","223/25730",0.0582959641255605,2.55965043848238,3.57102663610049,0.00191176515073669,0.0357001361844091,0.0294595572655855,"20533/22228/15586/13857/11826/328572/21672/56208/68943/12333/11757/20698/56338",13
"GO:0009141","nucleoside triphosphate metabolic process","16/586","307/25730",0.0521172638436482,2.2883569943636,3.46685027599101,0.00195212646358599,0.0361648193939125,0.0298430113104107,"20533/12048/22228/22169/108155/14555/328572/11983/76055/69802/11863/17777/66218/11848/18293/18519",16
"GO:0051402","neuron apoptotic process","19/586","395/25730",0.0481012658227848,2.11202315634855,3.40012592738582,0.00195348966225557,0.0361648193939125,0.0298430113104107,"20617/12048/67579/66168/109689/22228/12704/13857/69754/12227/21672/68943/19877/22187/14381/381293/11848/11757/234734",19
"GO:0030220","platelet formation","4/586","24/25730",0.166666666666667,7.31797497155859,4.72725846142022,0.00196949039400196,0.0363045546877185,0.029958320111157,"22761/328572/21349/14460",4
"GO:0001666","response to hypoxia","17/586","337/25730",0.0504451038575668,2.21493604480408,3.42731828943323,0.00202112164245343,0.0366725253357369,0.0302619674788128,"11656/20528/22042/268860/12177/22228/108155/11826/328572/17025/66214/56208/68943/16905/71472/11863/12946",17
"GO:0006096","glycolytic process","9/586","123/25730",0.0731707317073171,3.21276949970865,3.75536763503348,0.00205074574514096,0.0366725253357369,0.0302619674788128,"20533/22228/108155/14555/328572/11863/17777/18293/18519",9
"GO:0038202","TORC1 signaling","9/586","123/25730",0.0731707317073171,3.21276949970865,3.75536763503348,0.00205074574514096,0.0366725253357369,0.0302619674788128,"237898/54644/268706/108155/18712/328572/68526/20869/68441",9
"GO:0046364","monosaccharide biosynthetic process","9/586","123/25730",0.0731707317073171,3.21276949970865,3.75536763503348,0.00205074574514096,0.0366725253357369,0.0302619674788128,"15235/18563/108155/14555/328572/20869/209011/14381/18519",9
"GO:2000781","positive regulation of double-strand break repair","8/586","100/25730",0.08,3.51262798634812,3.84323523300647,0.00205144185278078,0.0366725253357369,0.0302619674788128,"70127/75560/59047/216853/66923/14235/78656/225888",8
"GO:0000272","polysaccharide catabolic process","5/586","40/25730",0.125,5.48848122866894,4.33701010740866,0.0020517462292434,0.0366725253357369,0.0302619674788128,"19046/74781/329015/67526/68961",5
"GO:0071763","nuclear membrane organization","5/586","40/25730",0.125,5.48848122866894,4.33701010740866,0.0020517462292434,0.0366725253357369,0.0302619674788128,"18472/54194/68953/66700/210035",5
"GO:0045333","cellular respiration","18/586","367/25730",0.0490463215258856,2.15351852024068,3.39782001668599,0.0020577598616793,0.0366725253357369,0.0302619674788128,"20533/231699/20617/22228/108155/70456/14555/328572/15975/68943/67876/11983/11863/17777/66218/11848/18293/18519",18
"GO:0001932","regulation of protein phosphorylation","12/586","199/25730",0.0603015075376884,2.64770953744833,3.56218408038275,0.00212749905988505,0.0377587126537451,0.0311582833172378,"15235/19699/13829/109689/100504663/69131/20847/51791/381293/11848/68473/18519",12
"GO:0044774","mitotic DNA integrity checkpoint signaling","7/586","79/25730",0.0886075949367089,3.89056897222102,3.92814770277817,0.00215837311012458,0.0381490226666052,0.0314803650066686,"60364/50883/18392/227331/211651/12189/208768",7
"GO:0010612","regulation of cardiac muscle adaptation","3/586","12/25730",0.25,10.9769624573379,5.2773201616065,0.00221781276474677,0.0388796156105608,0.0320832463110736,"381290/16905/76055",3
"GO:0061723","glycophagy","3/586","12/25730",0.25,10.9769624573379,5.2773201616065,0.00221781276474677,0.0388796156105608,0.0320832463110736,"74781/329015/67526",3
"GO:0045191","regulation of isotype switching","5/586","41/25730",0.121951219512195,5.35461583284775,4.26001623056506,0.00229358385450793,0.0393013418803915,0.0324312525240557,"18861/22042/72103/27223/225888",5
"GO:0010288","response to lead ion","4/586","25/25730",0.16,7.02525597269625,4.60129184068325,0.00230284739492684,0.0393013418803915,0.0324312525240557,"14151/22228/17025/56208",4
