"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","comparison"
26856.9494695853,2.76826953846788,0.143478902255303,19.2939135646723,6.04216767978443e-83,3.16005369652726e-80,"ENSMUSG00000035941.11","Erythroblast vs CFUE"
3170.58793815465,4.6091683537627,0.239301796976615,19.2609015560928,1.14369821811897e-82,5.74228001353173e-80,"ENSMUSG00000047153.3","Erythroblast vs CFUE"
22969.4754895703,2.79757538700525,0.147995159038658,18.9031547057191,1.07432658320764e-79,5.1865181817009e-77,"ENSMUSG00000040859.10","Erythroblast vs CFUE"
9787.1573068447,-2.66003813331729,0.142823328413988,-18.6246754144176,2.02717654229515e-77,9.42411850329211e-75,"ENSMUSG00000020330.12","Erythroblast vs CFUE"
7588.03048460418,4.88967340319761,0.263174191281518,18.579608355164,4.69922061194234e-77,2.10659346861072e-74,"ENSMUSG00000020034.7","Erythroblast vs CFUE"
6576.58368015396,2.94862239553071,0.161017949837933,18.3123831752829,6.59204901596201e-75,2.85322066373639e-72,"ENSMUSG00000024410.10","Erythroblast vs CFUE"
24546.1915293071,2.74391570466383,0.152228664299076,18.0249607871024,1.24100011733536e-72,5.19234449093115e-70,"ENSMUSG00000021282.12","Erythroblast vs CFUE"
9292.23288996574,3.19305490534507,0.177809353694214,17.9577442862556,4.17429999074429e-72,1.6901875317362e-69,"ENSMUSG00000044352.6","Erythroblast vs CFUE"
19080.1038090282,-2.58378644854115,0.144917875737808,-17.8293149508751,4.18517700772385e-71,1.64163568127968e-68,"ENSMUSG00000097589.5","Erythroblast vs CFUE"
6561.15588213927,3.22994831076582,0.183835453577242,17.5697791036194,4.19803795666557e-69,1.59678098278989e-66,"ENSMUSG00000037124.6","Erythroblast vs CFUE"
4942.83858521634,3.42017780316521,0.194874457992459,17.5506725632436,5.87798219841773e-69,2.17001272219233e-66,"ENSMUSG00000029512.7","Erythroblast vs CFUE"
8874.92812890086,-2.98378696991764,0.172366655204005,-17.3106971669559,3.90656046926823e-67,1.40100420029299e-64,"ENSMUSG00000041498.9","Erythroblast vs CFUE"
4337.23355957264,-3.56604548911214,0.206715416086484,-17.2509895808651,1.0999910405404e-66,3.83530209468418e-64,"ENSMUSG00000028175.11","Erythroblast vs CFUE"
19571.6547964187,-2.28586652179924,0.1349632842133,-16.9369509279767,2.40259019587101e-64,8.15062490231699e-62,"ENSMUSG00000012443.3","Erythroblast vs CFUE"
29275.658720064,-2.22268138694036,0.13154430656281,-16.8968269704556,4.74777208534098e-64,1.56826408461053e-61,"ENSMUSG00000034349.10","Erythroblast vs CFUE"
6392.03228103875,3.03329087818635,0.180859902120719,16.7714946354539,3.94460401966167e-63,1.26955563217419e-60,"ENSMUSG00000027187.6","Erythroblast vs CFUE"
19854.2655762641,2.8045211489018,0.169741067328454,16.5223489697692,2.5333623809548e-61,7.75579624530357e-59,"ENSMUSG00000029780.10","Erythroblast vs CFUE"
5058.68238441594,2.8213669290206,0.170754453766391,16.5229478165209,2.50832928297042e-61,7.75579624530357e-59,"ENSMUSG00000032366.11","Erythroblast vs CFUE"
5239.18984030582,-2.70321928559788,0.164388210948308,-16.444118893951,9.24186590006087e-61,2.76199763756105e-58,"ENSMUSG00000039396.6","Erythroblast vs CFUE"
20365.5336633485,2.66159233587139,0.161922940276036,16.437401218963,1.03252578826715e-60,3.01401481263471e-58,"ENSMUSG00000058624.8","Erythroblast vs CFUE"
12820.6389652759,-3.17846422630115,0.194440706926604,-16.3467016580069,4.59171048043655e-60,1.3098897716009e-57,"ENSMUSG00000036777.7","Erythroblast vs CFUE"
13071.8752753675,2.35273308242484,0.14400341876968,16.3380362947343,5.29303345248793e-60,1.4764034643473e-57,"ENSMUSG00000026554.11","Erythroblast vs CFUE"
16788.4554010381,2.48177143330763,0.152920848704036,16.2291241144683,3.13906695962666e-59,8.56555836461606e-57,"ENSMUSG00000022051.11","Erythroblast vs CFUE"
32368.9896867999,2.21141514176715,0.136656014566245,16.1823476909255,6.71831121041001e-59,1.79421792155461e-56,"ENSMUSG00000066406.10","Erythroblast vs CFUE"
5346.18959096184,-3.08103701634217,0.190744136175145,-16.1527220606829,1.08658938678102e-58,2.78344285364803e-56,"ENSMUSG00000081058.5","Erythroblast vs CFUE"
5646.12184046141,2.7630864285587,0.171049270921332,16.1537457229472,1.06870265028697e-58,2.78344285364803e-56,"ENSMUSG00000083012.4","Erythroblast vs CFUE"
5873.95709362977,2.73979306256634,0.17134763350239,15.9896755301738,1.50814461681095e-57,3.7860462460422e-55,"ENSMUSG00000037536.9","Erythroblast vs CFUE"
77995.8581116008,2.60336849813326,0.16435161011472,15.8402372591061,1.6420012703751e-56,4.04125489132318e-54,"ENSMUSG00000022283.10","Erythroblast vs CFUE"
8128.10039938218,-2.41913726804578,0.152844495228671,-15.8274412462582,2.01239914899364e-56,4.85762194580158e-54,"ENSMUSG00000017716.11","Erythroblast vs CFUE"
6656.33828843334,-2.68198718160606,0.170769035434642,-15.7053483073196,1.39012103571025e-55,3.29222627174246e-53,"ENSMUSG00000032254.9","Erythroblast vs CFUE"
16485.1912883329,2.35614318451516,0.150350675033391,15.6709850753373,2.38848643634586e-55,5.55190402759504e-53,"ENSMUSG00000056091.8","Erythroblast vs CFUE"
7314.10108509355,2.5975570902869,0.165862243688721,15.6609306163844,2.79773253874624e-55,6.38493433206234e-53,"ENSMUSG00000079418.3","Erythroblast vs CFUE"
12510.1725685916,2.56571314588758,0.163962445712532,15.648175621788,3.41880571115197e-55,7.66300880113921e-53,"ENSMUSG00000019877.6","Erythroblast vs CFUE"
1607.90113426449,3.86938630394227,0.247368435181437,15.6421990586802,3.7553244240508e-55,8.26961967906765e-53,"ENSMUSG00000049409.7","Erythroblast vs CFUE"
41835.2786156234,-2.36283296840436,0.15110949835959,-15.6365615269372,4.10292347969562e-55,8.87929233054129e-53,"ENSMUSG00000026605.10","Erythroblast vs CFUE"
8094.37480261413,-2.34036297323562,0.150706647010797,-15.5292617787983,2.19896620728278e-54,4.67820742945991e-52,"ENSMUSG00000037544.9","Erythroblast vs CFUE"
25824.7468609726,2.05778749413507,0.134008428117079,15.3556572750577,3.24602945693183e-53,6.79069362390139e-51,"ENSMUSG00000045973.14","Erythroblast vs CFUE"
5361.7834422435,2.54499529526481,0.166167639667622,15.315829847228,5.99419300575741e-53,1.23342804275848e-50,"ENSMUSG00000002996.13","Erythroblast vs CFUE"
25324.5392579289,2.12596624325644,0.139036887431441,15.290663381002,8.82466438552329e-53,1.78656753817884e-50,"ENSMUSG00000026034.13","Erythroblast vs CFUE"
29424.2334515095,2.07606967046079,0.135801939350433,15.2874817575584,9.26645600196001e-53,1.84623104343813e-50,"ENSMUSG00000035247.11","Erythroblast vs CFUE"
53244.3608611629,1.99136911620492,0.130321847543135,15.2803935314515,1.03314938492794e-52,2.02626423118992e-50,"ENSMUSG00000032411.11","Erythroblast vs CFUE"
8594.42121543134,-2.36567134880362,0.155147448974454,-15.2478907287296,1.7003781240777e-52,3.28356095591128e-50,"ENSMUSG00000069301.5","Erythroblast vs CFUE"
31314.1966148495,2.8450078489261,0.18660274335927,15.246334527079,1.7413826770689e-52,3.31179323675286e-50,"ENSMUSG00000029922.11","Erythroblast vs CFUE"
5904.50152577285,2.50278917587307,0.165218933473696,15.1483194041531,7.77289087546152e-52,1.45619889953422e-49,"ENSMUSG00000052056.10","Erythroblast vs CFUE"
8063.94707533979,-2.5012972720498,0.166740970990507,-15.0010957546374,7.2217170652167e-51,1.33304400886176e-48,"ENSMUSG00000015880.9","Erythroblast vs CFUE"
3081.96189946195,3.76514494291476,0.251630731654114,14.9629773683218,1.28161474539046e-50,2.33142438900595e-48,"ENSMUSG00000023055.5","Erythroblast vs CFUE"
8995.57960886617,2.36514747109899,0.158208115988314,14.949596335966,1.56696121360483e-50,2.8097853075954e-48,"ENSMUSG00000028436.8","Erythroblast vs CFUE"
8058.30851072951,-2.45899039162203,0.164855911568175,-14.9159976626323,2.59371349326778e-50,4.58539320668975e-48,"ENSMUSG00000030654.7","Erythroblast vs CFUE"
15165.7322530512,-3.01753267510266,0.202468307582745,-14.9037284458431,3.11689907917497e-50,5.43379406136171e-48,"ENSMUSG00000049932.3","Erythroblast vs CFUE"
3869.40633111947,-2.6438524356127,0.177682403600411,-14.8796525825846,4.46813634396907e-50,7.6827462177397e-48,"ENSMUSG00000023505.9","Erythroblast vs CFUE"
35671.3081893481,2.25854725188105,0.152089329423271,14.8501361696153,6.94274913446592e-50,1.17764036670022e-47,"ENSMUSG00000092274.2","Erythroblast vs CFUE"
1478.26727270588,4.02096258422562,0.27208486776955,14.7783396305277,2.02086778054523e-49,3.3821243175205e-47,"ENSMUSG00000059839.8","Erythroblast vs CFUE"
5166.86816484713,-2.41610270996752,0.163906137597156,-14.7407702077988,3.52738764514307e-49,5.82575917392577e-47,"ENSMUSG00000069267.2","Erythroblast vs CFUE"
48342.0755045957,-2.13940278103469,0.145205963459084,-14.733573815221,3.92393880868166e-49,6.39652986059378e-47,"ENSMUSG00000020914.13","Erythroblast vs CFUE"
4759.0876143041,2.53781851292301,0.172334229447314,14.7261430364818,4.38000642055565e-49,7.04844110138648e-47,"ENSMUSG00000026150.10","Erythroblast vs CFUE"
39608.3212622302,-2.17269113821294,0.148615752609754,-14.6195211480585,2.10878262213886e-48,3.3505619586186e-46,"ENSMUSG00000050936.4","Erythroblast vs CFUE"
54023.5070216597,2.80146870184647,0.191675944765295,14.615650937716,2.23210770701576e-48,3.50217699230773e-46,"ENSMUSG00000020641.11","Erythroblast vs CFUE"
13370.453040206,2.16648815455706,0.148380413868979,14.6009038394385,2.77146554451693e-48,4.29474512528106e-46,"ENSMUSG00000025907.10","Erythroblast vs CFUE"
25620.6528898449,-2.16510892948378,0.148468757974172,-14.5829261255114,3.6071798202429e-48,5.5216245248401e-46,"ENSMUSG00000004880.7","Erythroblast vs CFUE"
19807.9530256842,1.98385950554813,0.136125041192624,14.573802793131,4.12287022036978e-48,6.23497192844355e-46,"ENSMUSG00000034354.13","Erythroblast vs CFUE"
36867.4047206626,1.91303628846752,0.131851402899378,14.5090324896083,1.0620803217025e-47,1.58705145214402e-45,"ENSMUSG00000038733.9","Erythroblast vs CFUE"
17807.299928762,1.95898109284846,0.135197322114975,14.4897921216404,1.40567585495986e-47,2.07576980370073e-45,"ENSMUSG00000091694.4","Erythroblast vs CFUE"
2802.75448594734,3.25962547831348,0.225127023356901,14.4790502255515,1.64352459674136e-47,2.39878148119739e-45,"ENSMUSG00000069814.6","Erythroblast vs CFUE"
6682.50573430347,2.62774349615399,0.181979086341325,14.4398103594461,2.90640703008879e-47,4.19324379789362e-45,"ENSMUSG00000024072.8","Erythroblast vs CFUE"
5275.96438238597,-2.54907833475282,0.177255142106587,-14.3808428035335,6.82582289470725e-47,9.7361055652688e-45,"ENSMUSG00000027699.15","Erythroblast vs CFUE"
4837.15456364905,2.42045340576958,0.168407827915537,14.3725706561783,7.69221738790366e-47,1.08486193992097e-44,"ENSMUSG00000023572.12","Erythroblast vs CFUE"
22764.2536892121,3.36037112017814,0.233989441103636,14.3612083704658,9.06329893445294e-47,1.2640280913917e-44,"ENSMUSG00000047648.9","Erythroblast vs CFUE"
15836.0969379477,-2.12752653682817,0.148549305624724,-14.322022764636,1.59414785595914e-46,2.19887295472518e-44,"ENSMUSG00000028312.15","Erythroblast vs CFUE"
67048.7598866692,1.75518089276417,0.122689432116484,14.305884887443,2.01063951843037e-46,2.743211656015e-44,"ENSMUSG00000026028.8","Erythroblast vs CFUE"
5013.75242629618,3.36628803348344,0.236874305996898,14.2112839943372,7.79824438603588e-46,1.05251143584433e-43,"ENSMUSG00000020390.8","Erythroblast vs CFUE"
15213.1588503349,-2.05465702397657,0.145666501660781,-14.1052129388082,3.52722978854346e-45,4.70997747934017e-43,"ENSMUSG00000061482.6","Erythroblast vs CFUE"
771.508417310846,4.91277132485636,0.349648544294869,14.0505985367789,7.63857030465069e-45,1.00925615225237e-42,"ENSMUSG00000029561.13","Erythroblast vs CFUE"
6685.13260335281,-2.20963945055251,0.157639997323167,-14.0169975137888,1.22696777845421e-44,1.60426037032887e-42,"ENSMUSG00000034311.3","Erythroblast vs CFUE"
6948.50728259212,-2.34426649907349,0.167572302114348,-13.9895822250733,1.80468928923503e-44,2.33530515035856e-42,"ENSMUSG00000035024.11","Erythroblast vs CFUE"
3901.74519212601,-2.53112382804372,0.181023133984388,-13.9823224376505,1.99858090135443e-44,2.55981504834702e-42,"ENSMUSG00000030677.7","Erythroblast vs CFUE"
4543.61713303617,2.38281362239525,0.171187947398134,13.9192837966186,4.83726950957906e-44,6.13307140244811e-42,"ENSMUSG00000027589.10","Erythroblast vs CFUE"
10084.1413865277,2.22465572286351,0.160076347576402,13.8974667809791,6.56230860395241e-44,8.23700975968107e-42,"ENSMUSG00000041685.11","Erythroblast vs CFUE"
60731.6460155734,1.70382356178145,0.122807268985705,13.8739634539042,9.11005250433567e-44,1.13217206964774e-41,"ENSMUSG00000004319.11","Erythroblast vs CFUE"
10804.9950385656,2.1758353134944,0.157078039852003,13.851938282044,1.23825102095977e-43,1.52377713873402e-41,"ENSMUSG00000026457.10","Erythroblast vs CFUE"
1236.03539218446,4.43427198770118,0.320716597196152,13.8261381745365,1.77285973407848e-43,2.16047916331583e-41,"ENSMUSG00000057137.5","Erythroblast vs CFUE"
4622.57218813059,-2.84905036330376,0.206303350787888,-13.8100052782615,2.21815336123392e-43,2.67714047982771e-41,"ENSMUSG00000027115.10","Erythroblast vs CFUE"
2797.96138563789,-2.75740068618033,0.199719152144577,-13.8063909072889,2.33227004126971e-43,2.78806224362071e-41,"ENSMUSG00000048922.14","Erythroblast vs CFUE"
17049.789918361,2.03916322239584,0.147969111643834,13.7810060474253,3.31618369071944e-43,3.9268620458406e-41,"ENSMUSG00000001156.7","Erythroblast vs CFUE"
14396.0032467588,1.90188149274319,0.138256647792865,13.7561666878584,4.67674806167757e-43,5.48621884768008e-41,"ENSMUSG00000018796.8","Erythroblast vs CFUE"
3038.89918170267,-3.28578473815848,0.238956638423882,-13.7505480485119,5.05451793345362e-43,5.87447306488054e-41,"ENSMUSG00000046295.9","Erythroblast vs CFUE"
4407.47446812351,-2.34498928283761,0.171338910777333,-13.6862623451896,1.2265830432463e-42,1.4124835191585e-40,"ENSMUSG00000022678.12","Erythroblast vs CFUE"
20803.0683941742,1.77366901052098,0.130219745784785,13.6205841889166,3.02141138617397e-42,3.44770506538688e-40,"ENSMUSG00000040297.8","Erythroblast vs CFUE"
5783.62485155849,-2.31985147215568,0.170697592005967,-13.5904170931397,4.56471667997053e-42,5.16183096999911e-40,"ENSMUSG00000056211.9","Erythroblast vs CFUE"
10835.419739096,2.55944953230171,0.188507133953773,13.5774677521189,5.44775050113202e-42,6.10537181162582e-40,"ENSMUSG00000047446.14","Erythroblast vs CFUE"
18848.7293811348,1.9965921342135,0.147260867677394,13.5581989003858,7.08545789705821e-42,7.87050155078537e-40,"ENSMUSG00000079557.6","Erythroblast vs CFUE"
1573.75909289734,-3.45152490844996,0.255598549702505,-13.5036951988469,1.48725381576791e-41,1.63754472767708e-39,"ENSMUSG00000041064.9","Erythroblast vs CFUE"
8974.79533336714,-2.14812752069861,0.159148686811199,-13.4976138587117,1.61523272818163e-41,1.76299140905529e-39,"ENSMUSG00000095217.1","Erythroblast vs CFUE"
42164.3955610383,1.95889051982326,0.145338027652738,13.4781691444424,2.10259744521425e-41,2.27515544244217e-39,"ENSMUSG00000020300.10","Erythroblast vs CFUE"
17957.9314513141,2.25992638188393,0.168366771207402,13.4226389546904,4.45559691634557e-41,4.78005576871535e-39,"ENSMUSG00000034160.9","Erythroblast vs CFUE"
13471.299525207,-2.12319249491408,0.158632105737465,-13.3843807030334,7.46167047456526e-41,7.93719388107993e-39,"ENSMUSG00000027715.5","Erythroblast vs CFUE"
3008.08284155824,-2.64076700899067,0.197699803845134,-13.3574589232232,1.07160199306802e-40,1.13031497621763e-38,"ENSMUSG00000051378.10","Erythroblast vs CFUE"
6004.07437882475,2.11462771960448,0.158438607035683,13.3466694713381,1.23864176123125e-40,1.29561928224788e-38,"ENSMUSG00000007379.11","Erythroblast vs CFUE"
15075.9679027996,2.24958675815314,0.169173323465867,13.2975265370786,2.39252860318979e-40,2.48190239894531e-38,"ENSMUSG00000041740.12","Erythroblast vs CFUE"
5127.70018103569,-2.52503895943298,0.190737412077385,-13.2382993558104,5.27293165931386e-40,5.42506870391045e-38,"ENSMUSG00000023015.9","Erythroblast vs CFUE"
18201.3265635415,-2.11088740628419,0.159556148671314,-13.229746542909,5.90862837443758e-40,6.02968319966996e-38,"ENSMUSG00000068855.3","Erythroblast vs CFUE"
9713.43071151951,-2.43461274766205,0.184110998246653,-13.2236138571168,6.41082070416459e-40,6.48940495795757e-38,"ENSMUSG00000027469.12","Erythroblast vs CFUE"
8710.02665234066,2.65200944678705,0.201390670437595,13.1684821398359,1.33249647524377e-39,1.33803966058079e-37,"ENSMUSG00000024014.7","Erythroblast vs CFUE"
3363.23572701429,2.80190816142208,0.213461445750662,13.1260619526343,2.33486533664725e-39,2.32597061155526e-37,"ENSMUSG00000032204.9","Erythroblast vs CFUE"
4327.20956525118,-2.4048414479209,0.183583474986353,-13.0994439891698,3.31678511357765e-39,3.27813281461627e-37,"ENSMUSG00000072082.6","Erythroblast vs CFUE"
3135.74711277744,-2.53823000754818,0.195065404968338,-13.0121997181416,1.04295994023946e-38,1.02275259139732e-36,"ENSMUSG00000043091.8","Erythroblast vs CFUE"
22485.9347688437,-1.72441506348401,0.132712902097448,-12.9935751251813,1.33062949225713e-38,1.2947334408381e-36,"ENSMUSG00000021377.10","Erythroblast vs CFUE"
9873.55180140111,2.67260964694326,0.205992086262152,12.9743316621494,1.71082100086357e-38,1.6518634771415e-36,"ENSMUSG00000030282.10","Erythroblast vs CFUE"
94442.4306008506,2.01507075167168,0.155571806127871,12.9526731213457,2.26912735910078e-38,2.17420508484222e-36,"ENSMUSG00000028906.11","Erythroblast vs CFUE"
7712.31705251032,-2.68257510621186,0.20718736703849,-12.9475804657217,2.42476488717084e-38,2.30573097452791e-36,"ENSMUSG00000002055.5","Erythroblast vs CFUE"
11437.6005214262,-2.41706088857303,0.186694448114857,-12.9466136405193,2.45548906993732e-38,2.31739088765814e-36,"ENSMUSG00000061991.2","Erythroblast vs CFUE"
10283.3664219508,-2.30310902985622,0.178055918095912,-12.9347513662288,2.86548583394567e-38,2.68414762594672e-36,"ENSMUSG00000040549.12","Erythroblast vs CFUE"
12221.3884710973,1.89778406411815,0.147064353707028,12.9044463616166,4.2485798647472e-38,3.95023514535606e-36,"ENSMUSG00000026657.12","Erythroblast vs CFUE"
11182.8449699072,2.4510923659973,0.19004721926119,12.8972808732795,4.66260688928918e-38,4.30331188782042e-36,"ENSMUSG00000003119.10","Erythroblast vs CFUE"
19677.5599002412,-2.82965351383877,0.221422490668227,-12.7794313274104,2.13625746896518e-37,1.95724844893803e-35,"ENSMUSG00000038943.12","Erythroblast vs CFUE"
11148.1378597941,-2.12260889019522,0.166120332448318,-12.7775381791725,2.18888746404473e-37,1.99093590207894e-35,"ENSMUSG00000042029.6","Erythroblast vs CFUE"
2671.34741535712,-2.79610757162962,0.219245020089035,-12.7533458707255,2.98646819388175e-37,2.69684523522329e-35,"ENSMUSG00000023940.10","Erythroblast vs CFUE"
3364.40129154097,-2.39879354648612,0.189082081088044,-12.6865196991837,7.023815163451e-37,6.29735199511692e-35,"ENSMUSG00000027883.11","Erythroblast vs CFUE"
2971.1051996228,2.48030267137598,0.198007571143341,12.526302186599,5.36042620555543e-36,4.77191983915828e-34,"ENSMUSG00000036257.10","Erythroblast vs CFUE"
7482.4276375344,1.87763443888629,0.150304030847592,12.4922427449082,8.23004369714715e-36,7.27489496384444e-34,"ENSMUSG00000028580.11","Erythroblast vs CFUE"
25954.8122623175,1.62926900414461,0.1304652517779,12.4881451723117,8.66502481335396e-36,7.60583157043489e-34,"ENSMUSG00000014956.11","Erythroblast vs CFUE"
14860.2048812201,1.74614157340121,0.139965963215234,12.4754728456093,1.01601273687608e-35,8.8562443564365e-34,"ENSMUSG00000004535.8","Erythroblast vs CFUE"
5719.20208910404,2.322993136993,0.186556028035388,12.4519864699968,1.36407232901414e-35,1.18081626715762e-33,"ENSMUSG00000036390.6","Erythroblast vs CFUE"
3266.8710508639,-2.28294334635455,0.184260428828306,-12.3897646438336,2.96913504346712e-35,2.55264267572598e-33,"ENSMUSG00000028873.12","Erythroblast vs CFUE"
11917.297275969,2.19763466251397,0.177492956604485,12.381531665006,3.2900336113082e-35,2.80928584279867e-33,"ENSMUSG00000078671.6","Erythroblast vs CFUE"
20769.6043982604,1.8264148290262,0.147649418796084,12.3699425566221,3.80093135545051e-35,3.22360070091992e-33,"ENSMUSG00000056234.10","Erythroblast vs CFUE"
3928.34124061011,-2.35800461031055,0.190695123730031,-12.3653115202295,4.026472836604e-35,3.39196557349352e-33,"ENSMUSG00000033031.9","Erythroblast vs CFUE"
4431.05683612165,2.11194499895241,0.171611575259466,12.306541652329,8.35261799802231e-35,6.98947074074507e-33,"ENSMUSG00000047789.4","Erythroblast vs CFUE"
11734.9138333259,-2.19549406381451,0.178665680598483,-12.2882808632312,1.04709145068883e-34,8.70403436360674e-33,"ENSMUSG00000038252.9","Erythroblast vs CFUE"
6106.78163592917,-2.29767258354648,0.18763746300633,-12.2452763255969,1.78069559470103e-34,1.47047967793996e-32,"ENSMUSG00000060981.6","Erythroblast vs CFUE"
2786.33713299768,-2.40058353212952,0.196104411759418,-12.241354034781,1.86888526398314e-34,1.53321881264813e-32,"ENSMUSG00000037725.7","Erythroblast vs CFUE"
19564.16007279,2.34785740877824,0.192720951332803,12.182678595872,3.84444756867722e-34,3.13347440792444e-32,"ENSMUSG00000037266.14","Erythroblast vs CFUE"
4857.64283402905,-2.63050251479382,0.217099099750305,-12.1165979859855,8.62662215110945e-34,6.98589427359521e-32,"ENSMUSG00000046111.12","Erythroblast vs CFUE"
7289.33248588599,1.90284147801301,0.15708153137487,12.1137186616289,8.93495418311319e-34,7.18920159656646e-32,"ENSMUSG00000039219.13","Erythroblast vs CFUE"
6258.93699268314,-2.25593353071675,0.186761821790599,-12.0792007118358,1.36035642419369e-33,1.08759196410695e-31,"ENSMUSG00000041431.12","Erythroblast vs CFUE"
16449.7124586937,1.63784751195587,0.135832818986092,12.0578187523559,1.76392829958002e-33,1.40131822888155e-31,"ENSMUSG00000034663.9","Erythroblast vs CFUE"
3784.30044728287,-2.32515028731122,0.192990362069883,-12.0480124622455,1.98683012480279e-33,1.56847117776885e-31,"ENSMUSG00000025758.7","Erythroblast vs CFUE"
9128.89640458995,1.83482705106228,0.152620846876062,12.0221259979791,2.71884743238004e-33,2.13293581070214e-31,"ENSMUSG00000042350.9","Erythroblast vs CFUE"
4916.3276998696,2.1950641195425,0.18288353503728,12.0025245525522,3.4462162764644e-33,2.68676439143982e-31,"ENSMUSG00000036241.3","Erythroblast vs CFUE"
8254.1462305173,2.09366742347197,0.174554268153905,11.9943639626502,3.80327402640359e-33,2.94683306045789e-31,"ENSMUSG00000001366.10","Erythroblast vs CFUE"
22058.5043782017,1.66849806194943,0.139295309898521,11.9781352521126,4.62612404156239e-33,3.56239932329394e-31,"ENSMUSG00000011831.12","Erythroblast vs CFUE"
7540.3797938636,1.99875019155546,0.167089845519893,11.9621284305843,5.61051393694566e-33,4.29409578881353e-31,"ENSMUSG00000028557.6","Erythroblast vs CFUE"
27429.5743247593,-1.57181791893548,0.132150490456925,-11.8941512324377,1.26936939236446e-32,9.65643915936891e-31,"ENSMUSG00000028332.9","Erythroblast vs CFUE"
8786.29527470835,1.89629695073554,0.159604166350139,11.8812496822636,1.48135978932824e-32,1.12012217323181e-30,"ENSMUSG00000022253.10","Erythroblast vs CFUE"
