"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002285","lymphocyte activation involved in immune response","192/11813","224/15419",0.857142857142857,1.11879164600743,3.24146113267858,0.000455272809651679,0.0081828236849784,0.00636152039569183,"14728/19229/12557/20737/14462/21898/19401/22164/19883/210293/230738/72310/234779/12520/171285/16194/14744/108655/16952/21803/20375/30925/22694/93685/18129/53314/240354/56744/75974/16364/238875/19264/20849/230126/14127/381812/17305/243910/16190/18844/321019/18762/57765/387510/17085/192656/56480/26365/18173/54519/18708/21929/13026/11486/80859/214968/17131/12515/16852/20351/16149/12051/100504404/22177/16193/12458/16159/72544/15284/16408/20442/17474/15900/232210/18826/100561/14190/56619/20947/216799/73747/83430/70450/57757/12721/20852/16162/16842/56708/17079/230396/16182/14999/12487/16854/16431/15289/18089/19219/11891/50723/56048/16848/12775/54215/50931/435791/12053/15000/16189/319817/11628/83433/16420/11977/235587/108138/56717/214162/18985/17863/18106/16362/18605/17688/320910/16153/16183/13870/19885/17173/240873/246779/75725/16173/224860/16950/54167/723840/57261/11350/105855/20848/65113/16161/12478/101142/19374/15974/19165/22724/12772/17685/16453/27103/17283/22042/14063/246256/14991/17242/75698/723890/13813/22433/58230/13388/23882/72103/74732/54644/55982/20926/20104/17221/21946/19164/381305/56468/16783/20556/107823/71675/11765/64930/328572/15978/21939/51869/15965/103743/100124457",192
"GO:0002250","adaptive immune response","368/11813","443/15419",0.830699774266366,1.08427662908771,3.25755956170693,0.00047718268287793,0.00855139437286832,0.0066480559534077,"14728/19229/13482/17260/20737/14462/94185/26888/223601/22164/16172/77777/239743/76438/16331/12014/21682/13032/20715/13051/11513/19883/230738/21938/18707/18128/269799/12520/171285/14360/13848/16194/18751/21425/67742/12500/105352/16952/21803/18761/257632/15170/56743/30925/83964/98682/18783/12988/225825/20963/93685/12142/53314/240354/16449/12479/19294/17096/94212/103213/13036/56744/75863/13844/16364/19264/20849/22034/14127/381812/213208/243910/109305/12523/101540/11491/16190/11658/321019/54123/18753/21934/16136/54721/18762/57765/387510/17085/192656/74048/68667/73149/16176/332579/26904/26365/246177/56620/12519/381091/27060/18173/14347/27218/329260/18439/21929/13731/13026/21935/317677/96935/11486/80859/15064/17131/12326/14130/21926/12515/77799/16852/20351/16149/66642/12051/100504404/14367/240754/17999/14960/11622/16193/12458/12503/12262/68279/16159/72544/58217/14961/15284/240095/13169/17474/232210/100561/54445/17476/214855/22376/56532/244202/72147/20947/209590/54390/209588/15216/80898/16643/216799/73747/12229/50909/14102/14129/12524/70673/83430/18950/70450/24099/110382/16195/14969/210757/16177/20852/22339/15002/16162/16842/53331/209446/58205/56708/22637/230396/16182/12983/63953/12267/93759/14999/320795/15042/12487/243958/13733/66824/15289/12484/22225/12984/667281/13136/16197/11891/50723/15043/12775/474145/54215/50931/435791/12505/12053/11846/227525/14998/245126/16523/15000/16189/52118/208154/319817/11628/14939/22628/56554/83433/69169/58185/22040/78473/57916/235587/12477/108138/56717/18106/18733/18646/26409/16362/22789/381809/16199/16174/17688/379043/17175/229603/50908/317757/224840/72049/16183/13870/20400/19885/12169/99571/17101/67664/12279/17173/240873/246779/16963/15001/74131/16173/77125/432763/16950/15985/16768/55960/723840/16428/22165/224753/18566/12902/57261/105855/20848/65113/16161/19056/12478/15974/22724/56644/12772/17685/16453/13137/12266/12268/27103/12480/22042/20555/77647/60533/11847/246256/69379/545378/232371/19373/435653/224023/14991/16797/75698/12516/17319/234199/723890/13813/27007/58230/23882/22030/14972/72103/74732/54644/56093/16641/55982/667277/20926/74126/17221/107035/12944/19370/381305/14125/75345/56468/20556/12263/15006/107823/239739/71675/107260/58210/64930/328572/208884/14963/15978/109828/21939/51869/15965/670558/15013/103743/100124457",368
"GO:0014910","regulation of smooth muscle cell migration","90/11813","100/15419",0.9,1.1747312283078,3.17275533648586,0.000481003406165419,0.00858256631433067,0.00667228975692348,"108058/17260/21898/12043/238130/19664/238871/211770/16398/16971/56508/13078/16202/12389/24088/208727/19017/18596/76709/19246/20779/29875/19241/223864/16011/18844/234593/14066/18479/16416/18667/18186/17918/54608/214968/20195/231637/11504/18442/19016/19015/12166/19091/18591/237038/14739/14180/20563/17886/13653/11450/18024/353156/14673/16195/14107/20660/21336/68813/16000/19219/18124/13491/20851/14083/18590/67299/11977/14745/26409/21752/319757/16173/18015/11629/50706/22402/233571/11421/22003/18552/57320/18214/15117/17242/18792/22433/106014/14869/214384",90
"GO:0042472","inner ear morphogenesis","105/11813","118/15419",0.889830508474576,1.16145742911788,3.1865474547994,0.000481739320449875,0.00858256631433067,0.00667228975692348,"14462/15209/110279/102502/14461/231070/16535/320790/24064/230824/320398/433899/50769/109934/11921/14048/22295/193385/13844/17920/20378/14581/21380/329421/22095/99683/237523/16206/12614/21906/224796/18510/21417/14180/328789/57265/16658/73750/18933/14633/93840/14182/212937/76365/14472/15394/11994/18423/229320/12824/21386/58235/56847/11941/241226/58998/72747/18124/15451/20471/22771/26941/14183/60613/13396/15373/72999/110253/71461/21418/14179/19353/14174/14165/97031/15228/15372/68588/100503041/17921/109205/22408/20474/231252/110935/20692/13395/13388/18208/72088/18998/70129/216021/18504/20682/26564/20776/17910/18424/216274/332309/14365/20674/22416/21385",105
"GO:0006816","calcium ion transport","336/11813","403/15419",0.833746898263027,1.08825390877149,3.24930593742975,0.000486556917995031,0.00862493280218261,0.00670522646519678,"19218/108058/19229/215999/19260/55991/75010/12289/12300/12043/228071/52076/14173/72691/228139/16534/16438/16170/20302/70839/72828/94249/234779/19739/225055/227120/16439/20296/18578/12296/107589/14360/320790/18751/13367/18798/20541/19055/26558/238871/21803/109676/15170/12322/252972/12286/13614/11540/19225/12287/12374/74166/14065/14609/116873/63873/12389/238276/433899/66815/30948/11820/17364/13057/17096/14814/13405/22295/12325/18436/18596/24115/18438/12290/238384/216869/58861/12788/320508/216001/211482/11749/18754/16410/18795/24046/19264/54376/98660/381812/192120/238161/109305/12523/223864/56808/54377/13618/76137/14225/269999/51801/16416/54598/11931/233081/246788/18018/12774/53313/68667/14526/70405/103988/20866/105722/18764/18439/269437/15205/13198/28240/23796/226025/21838/15558/18796/18763/78688/14062/53421/19057/11622/170706/269587/71111/67972/18440/68212/16867/68279/110891/76645/214585/16392/22068/18591/214111/12288/14299/12766/14226/14810/14678/56085/54368/14724/20312/53376/12335/14219/20315/12298/620592/69597/13488/65973/140723/19062/18803/270035/192176/16440/12721/14652/21808/20856/14612/17341/170756/11937/18127/16854/244646/12361/74055/11941/22393/16000/269717/108837/11444/12293/12775/15400/12291/14697/15526/22337/69660/74777/235574/14812/16523/12323/15945/13853/22782/270028/20192/333329/64177/69047/241556/66109/269615/26903/14681/17863/14811/26556/68944/546134/15114/20190/65086/381290/57340/12159/18797/11651/18854/12292/320707/317757/12482/68460/74571/13645/114774/12768/12257/56066/224079/14729/16963/109552/317750/13115/12387/224860/14873/12922/319734/242443/30955/16163/80982/18386/233571/14813/73338/11350/18021/11441/11421/12314/81905/12767/19056/50527/22065/12478/13409/15465/12297/19165/66972/16818/22368/16453/233979/108072/106393/17329/329693/19058/94045/18125/227731/193034/15171/20191/231252/279561/56089/171382/19674/319239/12790/75526/76376/13489/56384/12018/12310/78506/58800/12391/69179/12294/208098/14456/277328/13617/22067/11793/22218/22063/18760/194352/19164/19059/72393/12295/26557/68514/14061/329064/231602/22416/21982/14265/20855/68312/225865",336
"GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","95/11813","106/15419",0.89622641509434,1.16980573049519,3.17509259619606,0.000486948446405846,0.00862493280218261,0.00670522646519678,"17128/66354/21813/20399/15516/18128/19664/21803/14734/16202/16323/18129/17127/13132/231014/21814/12562/17684/21825/53378/74048/12579/12162/11481/114249/15205/24136/73230/19016/16542/93683/18550/12166/11477/14180/94187/12156/16007/11545/11480/21807/15216/71093/21809/15229/242316/105083/15258/21808/12161/14465/12005/57246/65960/241226/11482/11705/11479/12168/15208/21812/17702/59007/18007/17126/12159/12165/67903/241324/101706/71805/21804/17701/217342/20869/12914/13001/14718/17283/241639/170441/13805/12577/333088/14561/223642/14463/20666/18119/268935/214384/225743/24071/328572/240725",95
"GO:0018212","peptidyl-tyrosine modification","57/11813","61/15419",0.934426229508197,1.21966630261465,3.11130285468109,0.000493764532351782,0.00872031100179538,0.00677937573023041,"19229/13841/13548/320664/18003/16168/14360/67742/22022/13640/16800/20963/14254/20319/17096/18596/13844/232431/14159/192656/12978/15205/14191/74012/16542/18591/106522/12143/56013/14158/15162/231125/11682/18595/67296/21687/64297/74155/12305/216616/19255/229007/218624/11350/56644/17005/18214/11352/13636/14184/231134/260299/13869/72065/56468/20811/19699",57
"GO:0060325","face morphogenesis","37/11813","38/15419",0.973684210526316,1.27090805401721,3.02623528255812,0.000500164631478836,0.00878242968184596,0.00682766825922877,"99929/20481/414758/30953/71371/13445/21803/21416/74392/101476/77087/21380/215418/20897/78892/106042/65973/71175/21809/16842/18595/21808/20397/244349/17390/16974/21418/18121/17701/19247/12914/12842/83691/13395/13380/328572/18511",37
"GO:0097242","amyloid-beta clearance","37/11813","38/15419",0.973684210526316,1.27090805401721,3.02623528255812,0.000500164631478836,0.00878242968184596,0.00682766825922877,"16414/16971/20963/17250/11820/16337/12491/16001/271457/21926/50500/22177/16409/15925/20288/27403/12759/228357/17167/11816/16189/14725/12273/233489/83433/16976/20788/237625/19326/67300/12266/16835/19877/15979/214384/15357/15978",37
"GO:0033002","muscle cell proliferation","221/11813","260/15419",0.85,1.1094683822907,3.22196901176086,0.000506074962899027,0.00886067456593037,0.0068884976801138,"13982/108058/17260/232334/12444/21898/13548/21813/14173/16168/16534/18569/21817/18128/15902/22355/16194/15234/108655/19664/12390/238871/239273/21803/211770/21416/16398/16476/110355/26408/13614/16202/19225/11600/14609/12389/208727/14254/19017/19204/13057/56637/21814/18596/15368/18750/16001/17684/211323/22034/20779/100017/23966/17125/16011/234593/21825/26416/21859/14159/17300/21380/18479/16416/14164/54598/67087/17420/18573/18708/21929/21926/13198/15446/20846/15214/11504/18133/12633/78688/19016/19015/20181/19084/22413/16193/12166/11727/19091/16159/18591/237038/13609/14739/14180/14678/327826/78943/17395/20312/16600/13653/12156/11450/13052/66214/15200/270190/14673/12846/21809/19222/22339/12576/14182/21808/15251/13649/12267/93759/71973/14465/21336/18127/70417/57246/26413/16000/12554/21388/17390/18124/58994/13491/74777/20851/22601/20471/67367/14083/15551/11816/50701/18706/68050/12168/15208/14281/17967/56717/16468/17863/21812/14183/26409/21752/18605/18159/18131/12159/11651/80857/20475/16153/17261/22596/59027/13983/18121/12387/68861/11815/16173/18015/19094/29811/16163/11629/22402/233571/22353/11350/20848/27401/22003/105278/11789/77579/503844/57320/12575/19737/70008/18214/18158/170731/22762/19090/22433/19211/20182/11684/22062/67955/13617/13869/30878/14463/14679/106014/14869/20423/214384/18105/15357/19223/21385/15978/77044/15182/240725",221
