"gene_id","gene_symbol","log2FC_deseq2","padj_deseq2","logFC_limma_voom","padj_limma_voom","same_direction"
"ENSMUSG00000000056","Narf",4.50218543946404,8.97568928473363e-89,4.40289362748142,5.69084001439129e-06,TRUE
"ENSMUSG00000000093","Tbx2",5.54661453766354,0.000784106234638649,6.49601722261909,0.00449458363028694,TRUE
"ENSMUSG00000000134","Tfe3",1.35531067978944,0.000223102756958384,1.30972627624328,0.0168893161971627,TRUE
"ENSMUSG00000000157","Itgb2l",5.89351035674987,4.73369880473336e-35,5.76628561667942,0.000352557395643318,TRUE
"ENSMUSG00000000184","Ccnd2",-2.26355797879695,2.99757274763031e-18,-2.45352658430134,0.00103681548986538,TRUE
"ENSMUSG00000000194","Gpr107",1.37097515951766,0.000127625252893944,1.33733602562585,0.0129435973989946,TRUE
"ENSMUSG00000000204","Slfn4",5.00011043339967,4.38860497115401e-58,4.91138552904245,7.22831350797559e-05,TRUE
"ENSMUSG00000000223","Drp2",4.80063094852828,5.16402823469995e-05,5.60927267802028,0.00754052343349431,TRUE
"ENSMUSG00000000275","Trim25",1.22241894295471,2.3155212161409e-05,1.12882992186069,0.011439163738962,TRUE
"ENSMUSG00000000290","Itgb2",3.66049348672403,2.82099936063593e-71,3.65437616609846,1.45900049960874e-05,TRUE
"ENSMUSG00000000303","Cdh1",1.70604522819678,0.0448152241582475,2.86598125483586,0.0491631275261472,TRUE
"ENSMUSG00000000374","Trappc10",2.04417508801748,3.4396355269151e-23,2.01293416944639,0.000148725264517043,TRUE
"ENSMUSG00000000392","Fap",3.5668147896923,0.00849876663398112,6.25833181386557,0.0145351215211934,TRUE
"ENSMUSG00000000420","Galnt1",1.68447666676089,5.42935185863489e-45,1.62390565798108,6.16534899508065e-05,TRUE
"ENSMUSG00000000440","Pparg",2.72179705050124,0.0181891170812472,6.90112588401729,0.0225084482520544,TRUE
"ENSMUSG00000000486","Septin1",2.93931716998643,3.00449210330938e-58,2.88218404069668,2.70468208391918e-05,TRUE
"ENSMUSG00000000682","Cd52",1.65677565325221,5.54312688627207e-05,1.7216900810799,0.00562571495575613,TRUE
"ENSMUSG00000000706","Btn1a1",14.4516706687901,2.06509907786366e-17,11.8497138235856,6.23072980909948e-05,TRUE
"ENSMUSG00000000708","Kat2b",1.04178059029293,0.000165245300308919,1.02652065421092,0.0117046680598245,TRUE
"ENSMUSG00000000711","Rab5b",2.56736857314907,2.41443943874126e-36,2.51509053158422,6.32503692987027e-05,TRUE
"ENSMUSG00000000732","Icosl",3.72523100829577,3.80747737899721e-05,4.12641756590251,0.0129596632500454,TRUE
"ENSMUSG00000000740","Rpl13",-1.1942758669147,2.02063110407562e-22,-1.27180760675122,0.000345111294722676,TRUE
"ENSMUSG00000000753","Serpinf1",-3.59969732271497,1.42491008439717e-16,-3.73449286373491,0.00631023435929706,TRUE
"ENSMUSG00000000804","Usp32",6.05598434367926,0,5.96737730649488,9.02921776330809e-07,TRUE
"ENSMUSG00000000823","Zfp512b",-1.75833606832011,0.000647236199501746,-2.26035572599608,0.0269409895753745,TRUE
"ENSMUSG00000000861","Bcl11a",-2.33713084578803,1.14542982017578e-09,-2.70856811446482,0.003142679994071,TRUE
"ENSMUSG00000000881","Dlg3",-2.32078099865851,0.00189173982465749,-3.17094038645726,0.025539422603964,TRUE
"ENSMUSG00000000982","Ccl3",-1.48902243146379,0.000944859603170101,-1.65050672015449,0.0228420540462052,TRUE
"ENSMUSG00000001014","Icam4",1.9974719133563,0.00120049874423764,1.86788930399388,0.0288124480389374,TRUE
"ENSMUSG00000001020","S100a4",3.52132426066326,2.67957743042054e-10,4.04726972228938,0.000617680450793775,TRUE
"ENSMUSG00000001025","S100a6",4.75841170268948,9.25064254212709e-14,5.58268059176721,0.000354901441113302,TRUE
"ENSMUSG00000001029","Icam2",-1.50836423358149,0.00273671506996521,-1.8389091033774,0.0480085297923725,TRUE
"ENSMUSG00000001053","N4bp3",-7.22000002697618,0.000292253186291636,-6.26215006930647,0.000719454232760923,TRUE
"ENSMUSG00000001065","Zfp276",1.60899753485742,0.000324944408308265,1.70282689787008,0.0098728989222973,TRUE
"ENSMUSG00000001089","Luzp1",-1.5302881761921,0.000691306227210372,-1.72331785480448,0.047931433661292,TRUE
"ENSMUSG00000001100","Poldip2",-1.29878230080624,7.28953689424788e-05,-1.47278208754792,0.0245111969756585,TRUE
"ENSMUSG00000001128","Cfp",3.48526500974357,2.24996241720059e-13,3.36763269366063,0.00124221949473594,TRUE
"ENSMUSG00000001156","Mxd1",6.89048400736256,0,6.79286052305372,9.02921776330809e-07,TRUE
"ENSMUSG00000001173","Ocrl",-1.86477129798225,1.60005163079898e-05,-2.01746655116809,0.0117636525816328,TRUE
"ENSMUSG00000001270","Ckb",2.87965372162257,0.00187896880919516,3.92326046049364,0.0150671728750991,TRUE
"ENSMUSG00000001305","Rrp15",-1.87799193102828,6.84267531581053e-11,-2.04340234305021,0.00343120967999248,TRUE
"ENSMUSG00000001348","Acp5",3.3623759527244,4.50480622082678e-06,4.04810749336434,0.00318449306054329,TRUE
"ENSMUSG00000001366","Fbxo9",4.87128226771476,6.60455835534963e-163,4.76757584769573,2.33003365331421e-06,TRUE
"ENSMUSG00000001403","Ube2c",1.66444538352266,4.56759849472918e-07,1.69754641413656,0.00229758021706484,TRUE
"ENSMUSG00000001416","Cct3",-1.22814801184475,7.40650018924588e-15,-1.31808033363237,0.00115132638204332,TRUE
"ENSMUSG00000001517","Foxm1",1.39115827770548,0.000314592823499682,1.26883732921,0.020872034424039,TRUE
"ENSMUSG00000001542","Ell2",2.69974532605602,6.92314249157745e-57,2.65554569057005,2.56374165163604e-05,TRUE
"ENSMUSG00000001576","Ergic1",-1.52311722396133,0.00548610997283452,-1.7867855170047,0.0329556088758727,TRUE
"ENSMUSG00000001583","Tnk1",11.9473283404624,4.67506896157568e-18,11.1046948860256,5.36194968465493e-05,TRUE
"ENSMUSG00000001588","Acap1",-1.04087300852764,4.1151147990442e-05,-1.17494353599774,0.0136756550589606,TRUE
"ENSMUSG00000001627","Ifrd1",-1.21973834969438,0.00562916954949634,-1.67385849703354,0.0145193934167183,TRUE
"ENSMUSG00000001642","Akr1b1",-1.06505873361559,0.0119481623505247,-1.20124372412619,0.0317906043796225,TRUE
"ENSMUSG00000001663","Gstt1",4.78873772780319,1.12260036821976e-06,4.94134047648905,0.00707589678562068,TRUE
"ENSMUSG00000001674","Ddx18",-2.80426222213524,5.2232691847059e-12,-2.90950294030218,0.00350539689047619,TRUE
"ENSMUSG00000001707","Eef1e1",-1.63433610243823,2.75569252062967e-05,-1.69366934085055,0.0260150853644277,TRUE
"ENSMUSG00000001739","Cldn15",4.2159180379834,2.92008531805941e-17,4.24603041496418,0.00155389443960362,TRUE
"ENSMUSG00000001761","Smo",-2.36730230949966,0.000284223157917048,-3.24581598268234,0.0113016346185274,TRUE
"ENSMUSG00000001763","Tspan33",6.34963550214956,0,6.24899487200487,9.73970527889932e-07,TRUE
"ENSMUSG00000001767","Crnkl1",1.38446092487089,9.73907100557956e-08,1.27671431026821,0.00328243191561139,TRUE
"ENSMUSG00000001768","Rin2",1.89618187916476,0.000112556902418278,2.18049286571489,0.00606206322291221,TRUE
"ENSMUSG00000001783","Rtcb",-1.39499874683706,4.51832512376054e-07,-1.57382298726162,0.0035593718911386,TRUE
"ENSMUSG00000001786","Fbxo7",3.68907631402135,4.47430791543028e-89,3.63227292599136,8.9057854237126e-06,TRUE
"ENSMUSG00000001909","Trmt1",-1.0929909848791,0.0118928588708743,-1.39204220366934,0.0365342153400901,TRUE
"ENSMUSG00000001918","Slc1a5",5.33736561131881,1.58432899403185e-81,5.22623497298247,6.80893537317083e-06,TRUE
"ENSMUSG00000001930","Vwf",1.75928311223264,3.70395216627857e-15,1.72136517526391,0.000712537054982345,TRUE
"ENSMUSG00000001986","Gria3",-1.66469494455485,1.28483518619643e-05,-1.79472963520976,0.00994186056312622,TRUE
"ENSMUSG00000001995","Sipa1l2",2.34364243266073,0.000477029684034097,2.24418318609247,0.02363891938741,TRUE
"ENSMUSG00000002006","Pdzd4",-2.01647483803732,0.0372739617009254,-4.87106632527905,0.0186992899977155,TRUE
"ENSMUSG00000002031","Ift46",1.52677548596614,2.26793906593486e-06,1.46897401919426,0.00638462704266797,TRUE
"ENSMUSG00000002055","Spag5",1.44506655592693,1.17101910134704e-07,1.32885281318279,0.00336744624307826,TRUE
"ENSMUSG00000002068","Ccne1",1.58183205319501,2.37385474421471e-09,1.62872173834069,0.00128242545148759,TRUE
"ENSMUSG00000002107","Celf2",-1.30082711104991,8.07124358797397e-13,-1.38850507747309,0.0017108722131103,TRUE
"ENSMUSG00000002190","Clgn",2.77321266271712,0.00869095667541504,4.18382802200919,0.0302721098858425,TRUE
"ENSMUSG00000002222","Rmnd5a",2.18532590168919,8.03237329145242e-37,2.10616436588136,5.9035204818594e-05,TRUE
"ENSMUSG00000002308","Cd320",-5.78495080644676,2.53967661031811e-05,-6.24715501146759,0.00168826534622507,TRUE
"ENSMUSG00000002325","Irf9",3.01095906089028,4.32079888036663e-69,2.98211382278259,1.2639160762334e-05,TRUE
"ENSMUSG00000002346","Slc25a42",3.39286875423452,5.36090712313676e-23,3.46968551682929,0.000199633915056884,TRUE
"ENSMUSG00000002409","Dyrk1b",2.79383525892682,6.45621477762572e-08,3.02838855158692,0.00253435167147115,TRUE
"ENSMUSG00000002477","Snrpd1",-1.04810974472828,3.61681320839584e-06,-1.17963318834259,0.00487029349110513,TRUE
"ENSMUSG00000002546","Golga2",1.05764278442395,1.06223705469782e-06,1.01068478602176,0.00411557178822601,TRUE
"ENSMUSG00000002565","Scin",-2.31366922339331,6.98565689804847e-06,-2.48475026721871,0.0316150494265823,TRUE
"ENSMUSG00000002602","Axl",5.4367388767712,4.77075321647072e-44,5.60138690696185,0.000181197104987378,TRUE
"ENSMUSG00000002608","Ccdc97",1.12376101326466,0.00438560670641173,1.27754320154606,0.0196303938859192,TRUE
"ENSMUSG00000002625","Akap8l",1.88777257350788,2.56676230149946e-13,1.77427347678781,0.000705178230829028,TRUE
"ENSMUSG00000002660","Clpp",-1.6708314651207,0.000280207864981466,-1.87659623071272,0.0449517063304711,TRUE
"ENSMUSG00000002767","Mrpl2",-1.22120206819659,0.00818625716230643,-1.35921768727805,0.0496868089878269,TRUE
"ENSMUSG00000002799","Jag2",-5.52582276174696,0.00561848476185392,-5.59997920069874,0.00139299332686335,TRUE
"ENSMUSG00000002804","Nudt14",-3.24247579846974,0.00352419106137507,-4.16652537233286,0.0149751851850957,TRUE
"ENSMUSG00000002820","Atg4d",4.20702924013367,4.83926605217936e-28,4.00460010236898,0.000306403970385607,TRUE
"ENSMUSG00000002871","Tpra1",3.75640946461075,4.95186150702585e-40,3.83340346810516,4.10929942854502e-05,TRUE
"ENSMUSG00000002885","Adgre5",2.17117092364561,5.29701538760409e-09,2.29717980503113,0.00106545516293315,TRUE
"ENSMUSG00000002900","Lamb1",2.72818400052145,0.0207725406002209,6.01907068699747,0.0194650001042118,TRUE
"ENSMUSG00000002910","Arrdc2",2.45564850365851,1.76525042815203e-06,2.63802159202965,0.00274631640131786,TRUE
"ENSMUSG00000002944","Cd36",11.3392899418035,2.30529945390393e-28,11.2930177070099,2.30863050026714e-05,TRUE
"ENSMUSG00000002949","Timm44",-1.11471129453495,0.00313762174157303,-1.22274687947178,0.0208363071065322,TRUE
"ENSMUSG00000002957","Ap2a2",2.69633490579405,2.37171281958055e-65,2.63258034919389,1.87217322043076e-05,TRUE
"ENSMUSG00000002963","Pnkp",2.00135969084333,1.35733100034199e-08,1.93628185697446,0.00256123729669491,TRUE
"ENSMUSG00000002992","Apoc2",10.2514760797051,4.55517124362935e-06,8.6696875715734,0.000876332206961022,TRUE
"ENSMUSG00000002996","Hbp1",3.55692743184526,3.39420551648707e-68,3.5675142840842,7.46368886854446e-06,TRUE
"ENSMUSG00000002997","Prkar2b",1.79024658313114,1.48122591880997e-12,1.72333856343359,0.000722035352351431,TRUE
"ENSMUSG00000003031","Cdkn1b",4.31326339264599,1.55401672609635e-153,4.26356811403527,2.2518370679113e-06,TRUE
"ENSMUSG00000003038","Hmgn2",1.35184857521284,9.05171002000146e-11,1.30205261936261,0.00101903725575575,TRUE
"ENSMUSG00000003068","Stk11",2.37546879871507,1.69083436030357e-30,2.3166217924975,9.41199301397373e-05,TRUE
"ENSMUSG00000003119","Cdk12",3.64990070830403,8.01179319911498e-107,3.58888573594923,4.42747325113548e-06,TRUE
"ENSMUSG00000003134","Tbc1d8",2.60244264618024,9.16923794147004e-14,2.58814317118664,0.00070811899044169,TRUE
"ENSMUSG00000003153","Slc2a3",1.1223915216842,1.10619107933538e-05,1.12653247469747,0.00594761776575362,TRUE
"ENSMUSG00000003178","ENSMUSG00000003178",4.3110540736603,1.13999766393824e-97,4.19758703264498,9.68764705858205e-06,TRUE
"ENSMUSG00000003228","Grk5",1.60159256061032,0.00135556865395004,1.75530822209128,0.0174780446680498,TRUE
"ENSMUSG00000003235","Eif2b5",-1.36423489821171,6.45893682225652e-07,-1.44037751674031,0.00719857849747584,TRUE
"ENSMUSG00000003283","Hck",4.74231081875198,2.16532058627171e-26,4.64604926860333,0.000326579709151204,TRUE
"ENSMUSG00000003355","Fkbp11",-2.2465496359699,0.0179211231467441,-2.99902239503846,0.0238788589371972,TRUE
"ENSMUSG00000003363","Pld3",5.73638484280162,2.86675768326441e-93,5.7991880846994,2.96736307894683e-05,TRUE
"ENSMUSG00000003378","Grik5",1.68812202419071,0.000517689113164692,1.76436977058825,0.0180862901531473,TRUE
"ENSMUSG00000003418","St8sia6",-3.48024348707853,2.03954543774618e-11,-3.79080531927483,0.00727336049659528,TRUE
"ENSMUSG00000003420","Fcgrt",2.76890013008986,1.60727905900477e-08,2.8254577381307,0.00297620798976332,TRUE
"ENSMUSG00000003429","Rps11",-1.24818284227463,2.54986445428787e-07,-1.35028821675617,0.00458292116777287,TRUE
"ENSMUSG00000003452","Bicd1",-2.61099843314651,2.80092253976584e-08,-2.80012717081908,0.0178400116073693,TRUE
"ENSMUSG00000003464","Pex19",1.25493301558123,1.73649555881104e-05,1.20109721796479,0.00981484520491969,TRUE
"ENSMUSG00000003469","Phyhip",4.55642772156979,8.06505997401337e-16,4.41084742892175,0.00102900348441591,TRUE
"ENSMUSG00000003484","Cyp4f18",4.312697824247,7.18384951077318e-06,5.25640144947973,0.00513086523074128,TRUE
"ENSMUSG00000003541","Ier3",-1.76943843942185,0.00744125786740074,-2.23460763027158,0.0446584664066829,TRUE
"ENSMUSG00000003545","Fosb",-4.00281083380227,6.26464283743414e-27,-4.24023050307113,0.00311871276566878,TRUE
"ENSMUSG00000003546","Klc4",2.01275795865448,5.87525174331437e-06,1.95611944691845,0.00641528306318279,TRUE
"ENSMUSG00000003559","As3mt",-1.53604414701404,0.000626553969277096,-1.63854151983283,0.0399618576618077,TRUE
"ENSMUSG00000003617","Cp",3.76180566697332,0.00178219743720128,5.04650460978444,0.0153914799321501,TRUE
"ENSMUSG00000003623","Crot",-1.0370162508109,0.00470889481026032,-1.10108325404087,0.0468379498833277,TRUE
"ENSMUSG00000003644","Rps6ka1",1.45289062056577,6.02272331863447e-18,1.39794305594664,0.000553752855589965,TRUE
"ENSMUSG00000003746","Man1a",2.67305595732876,5.4567454316179e-100,2.60745968698044,8.71326253283547e-06,TRUE
"ENSMUSG00000003778","Brd8",1.28510244845828,1.48479369265525e-10,1.2150182346836,0.00118752463202327,TRUE
"ENSMUSG00000003809","Gcdh",1.02922933634289,0.00390511796911848,1.01457283159881,0.0342716815071811,TRUE
"ENSMUSG00000003810","Mast2",1.6969084820166,7.17204410606111e-11,1.65154305348262,0.00133804515390054,TRUE
"ENSMUSG00000003812","Dnase2a",3.41239106358527,5.16066020806821e-44,3.33418311950923,3.46128190766739e-05,TRUE
"ENSMUSG00000003813","Rad23a",4.92076195731981,2.94843264371584e-159,4.81716311523031,2.73694530325965e-06,TRUE
"ENSMUSG00000003824","Syce2",-1.15803748140183,0.0173751950199555,-1.65500396017178,0.0241741334608927,TRUE
"ENSMUSG00000003848","Nob1",-1.18662858347724,0.039178710466599,-1.82573522056816,0.0425633385169565,TRUE
"ENSMUSG00000003849","Nqo1",2.35552886184916,8.1196789149842e-07,2.28421772712773,0.00485625991104681,TRUE
"ENSMUSG00000003868","Ruvbl2",-1.03816828099325,0.000128381501505476,-1.11349811614722,0.0110618510762526,TRUE
"ENSMUSG00000003923","Tfam",-1.06241940535654,1.17356100128433e-05,-1.16949642950038,0.0120910728471192,TRUE
"ENSMUSG00000003929","Zfp81",-1.10917319748784,0.0019279031680115,-1.21552135893398,0.0410916643601989,TRUE
"ENSMUSG00000003934","Efnb3",3.24383174900326,0.00471139184930934,4.68616013149493,0.0219172606374052,TRUE
"ENSMUSG00000003949","Hlf",-3.50610191752078,1.08951452833458e-11,-3.74114221102952,0.0175572993547526,TRUE
"ENSMUSG00000004031","Brinp2",13.9257863872763,5.58143503414595e-16,11.5732577458162,6.0289634826831e-05,TRUE
"ENSMUSG00000004043","Stat5a",-1.37473156525932,7.33479663878165e-07,-1.47146501875648,0.00833487802555372,TRUE
"ENSMUSG00000004056","Akt2",1.21650941792178,3.18626952929547e-09,1.14734738880217,0.00227450405860957,TRUE
"ENSMUSG00000004100","Ppan",-1.70858531296937,3.05667108135135e-09,-1.77579586808502,0.00475952265076475,TRUE
"ENSMUSG00000004207","Psap",2.07181872870001,2.6937389405837e-28,2.04030761631862,8.83988135858884e-05,TRUE
"ENSMUSG00000004221","Ikbkg",1.30487697681878,2.60901569167786e-07,1.27054428047029,0.00277591861430926,TRUE
"ENSMUSG00000004264","Phb2",-1.05706242457791,1.83914523798118e-08,-1.1244100290219,0.00332288767087307,TRUE
"ENSMUSG00000004270","Lpcat3",2.78987098294857,2.57491958986417e-19,2.86185882846078,0.000196533458056793,TRUE
"ENSMUSG00000004319","Clcn3",6.83071241286113,0,6.74823802232744,9.02921776330809e-07,TRUE
"ENSMUSG00000004356","Utp20",-1.48385498891688,3.54758456476941e-06,-1.58371506146461,0.00552909593358082,TRUE
"ENSMUSG00000004359","Spic",3.19702429482519,0.00011887728775091,4.14462344790576,0.00590492100520952,TRUE
"ENSMUSG00000004451","Ralb",1.51988430313194,0.000686946717264149,1.63246506299766,0.0127928115205701,TRUE
"ENSMUSG00000004535","Tax1bp1",2.32298335712584,4.6988047745007e-76,2.25656561356566,1.24126367216094e-05,TRUE
"ENSMUSG00000004552","Ctse",5.94815305254693,3.60815218179095e-204,5.94019745985932,1.28783960077169e-06,TRUE
"ENSMUSG00000004558","Ndrg2",2.59250773173029,6.17888157185269e-06,2.63211426853587,0.00870076360613723,TRUE
"ENSMUSG00000004565","Pnpla6",2.7659285745511,1.72334266064125e-25,2.68639494933085,0.000191471475225594,TRUE
"ENSMUSG00000004567","Mcoln1",2.00378556330323,2.87653539462579e-07,2.05746546930487,0.00318682227842109,TRUE
"ENSMUSG00000004591","Pkn2",3.60314610902859,1.28243712976554e-176,3.53356328007528,2.09620656254897e-06,TRUE
"ENSMUSG00000004609","Cd33",2.25506990402338,8.22055243585073e-05,2.67983095630151,0.00483054302662772,TRUE
"ENSMUSG00000004610","Etfb",-1.10466233479911,3.12310505431917e-05,-1.28390603125873,0.00510485314927068,TRUE
"ENSMUSG00000004655","Aqp1",3.34478709970295,3.27616234473126e-122,3.27025661214035,3.62641332646285e-06,TRUE
"ENSMUSG00000004667","Polr2e",-2.53880143483976,2.65946719644511e-07,-3.04846738485095,0.00523963958802016,TRUE
"ENSMUSG00000004668","Abca13",4.92535879101498,1.47248586404577e-124,4.91209052311649,9.70166820887944e-06,TRUE
"ENSMUSG00000004730","Adgre1",4.71562093406141,2.04407658323518e-28,4.58256458956785,0.000239072891105208,TRUE
"ENSMUSG00000004843","Chmp2b",-1.18610284721921,0.00114121101406523,-1.30201486589275,0.0407039831631975,TRUE
"ENSMUSG00000004864","Mapk13",5.55966772413086,7.56464816783544e-05,6.78943219757115,0.00805902697554288,TRUE
"ENSMUSG00000004865","Srpk1",-1.16013743382981,9.18339654796473e-07,-1.23121260901132,0.00387066250349761,TRUE
"ENSMUSG00000004880","Lbr",1.73354327846137,1.6743214284266e-31,1.66618964015826,9.33300299883041e-05,TRUE
"ENSMUSG00000004934","Pias4",1.46149000208723,0.00145636779347206,1.78008280877933,0.0100798313306948,TRUE
"ENSMUSG00000004952","Rasa4",-2.89446760678302,2.61367745672377e-12,-3.06308957708475,0.0127699635459958,TRUE
"ENSMUSG00000005034","Prkacb",-1.50663493719786,2.45666664258867e-12,-1.57100802377961,0.00162176347285362,TRUE
"ENSMUSG00000005102","Eif2ak4",-1.49111336402,0.000178707671513528,-1.64860345899502,0.031668317631694,TRUE
"ENSMUSG00000005125","Ndrg1",-2.0347505867263,7.51751954343248e-10,-2.29441815759278,0.00262724274425969,TRUE
"ENSMUSG00000005131","4930550C14Rik",4.30496309479005,0.00276322557141412,7.65646670275194,0.0122386937504049,TRUE
"ENSMUSG00000005161","Prdx2",3.17259367760364,4.66793342290403e-85,3.13475311269875,5.18064288231403e-06,TRUE
"ENSMUSG00000005338","Cadm3",8.05586223236714,5.19190385861906e-13,8.46819078797472,0.00189573491501681,TRUE
"ENSMUSG00000005339","Fcer1a",2.6491852385658,0.00185211165838001,2.94107150759051,0.0251787244466928,TRUE
"ENSMUSG00000005360","Slc1a3",2.1927373612556,0.0251579608370518,5.68739834690958,0.0273422745786856,TRUE
"ENSMUSG00000005413","Hmox1",6.04900049573818,2.04484655274674e-106,5.95249286965605,6.34792428484464e-05,TRUE
"ENSMUSG00000005447","Pafah1b3",-3.91322891319563,0.000425150751208511,-4.59535482728823,0.00656166081684575,TRUE
"ENSMUSG00000005465","Il27ra",-3.73442165882051,0.00154145573518818,-4.97047012924632,0.00707061049949185,TRUE
"ENSMUSG00000005470","Asf1b",1.50635130631137,0.000324335309988067,1.80574590783087,0.00668363776745029,TRUE
"ENSMUSG00000005514","Por",-1.07603860228424,0.000147540459293558,-1.2342217566022,0.0226761657823772,TRUE
"ENSMUSG00000005534","Insr",1.16890899151332,1.30794765724611e-05,1.06286977763893,0.00842734086286811,TRUE
"ENSMUSG00000005583","Mef2c",-2.68533341197623,1.47966216979555e-36,-2.75447702331955,0.000319321146668889,TRUE
"ENSMUSG00000005615","Pcyt1a",1.91947592163467,6.14961745328705e-38,1.85132743950351,7.3693536928213e-05,TRUE
"ENSMUSG00000005667","Mthfd2",1.21356292606057,7.58219189893741e-05,1.20193814708724,0.0105324481938196,TRUE
"ENSMUSG00000005672","Kit",-2.34712347781592,5.27680227587882e-42,-2.43199297323558,0.000222444713224139,TRUE
"ENSMUSG00000005686","Ampd3",3.46936425282409,1.04208739365846e-36,3.55954351281243,3.89319676592948e-05,TRUE
"ENSMUSG00000005718","Tfap4",-1.69315537376279,1.56514350916605e-06,-1.86926480394236,0.0127198865936935,TRUE
"ENSMUSG00000005732","Ranbp1",-1.18042413359277,1.16627073861607e-07,-1.26512511680482,0.00443870204336444,TRUE
"ENSMUSG00000005800","Mmp8",6.0351000307317,1.86339880955401e-150,6.0367626226187,1.45900049960874e-05,TRUE
"ENSMUSG00000005802","Slc30a4",-2.77318773691566,5.16526594137895e-06,-3.00091309367759,0.0173607098155303,TRUE
"ENSMUSG00000005803","Sqor",2.02616093025579,6.8627397189189e-09,1.8963154730196,0.00209442040542244,TRUE
"ENSMUSG00000005846","Rsl1d1",-1.67904652530215,6.47885745012044e-24,-1.77048567790093,0.000548463565070334,TRUE
"ENSMUSG00000005873","Reep5",1.31217082723543,3.53284086625832e-07,1.30937002424506,0.0028925554854961,TRUE
"ENSMUSG00000005882","Uqcc1",-1.54848207403671,9.18104374643801e-05,-1.68066501513343,0.0374541987404143,TRUE
"ENSMUSG00000005936","Kctd20",2.94546334015987,1.58637500813308e-93,2.87764995025685,8.80068440465133e-06,TRUE
"ENSMUSG00000005973","Rcn1",-1.07488090592406,7.35871667465511e-05,-1.20826574516348,0.0163608838976552,TRUE
"ENSMUSG00000005981","Trap1",-1.72484354573345,8.576442994538e-11,-1.78784025411806,0.00239831168613631,TRUE
"ENSMUSG00000006024","Napa",2.0655791721948,1.71468046227094e-23,2.04833901843785,0.000162720176195779,TRUE
"ENSMUSG00000006127","Inpp5k",2.15938010701094,8.33109780778371e-13,2.16048407081857,0.000597082166515498,TRUE
"ENSMUSG00000006154","Eps8l1",4.48749843133019,2.36275550621233e-32,4.65210681754117,0.000145674713357209,TRUE
"ENSMUSG00000006191","Cdkal1",-1.3557394111774,9.58521793105739e-05,-1.4283250485314,0.0328276790509257,TRUE
"ENSMUSG00000006219","Fblim1",9.93705349604904,1.49222216978491e-05,8.46465699924083,0.00101695859064919,TRUE
"ENSMUSG00000006235","Epor",3.75424904463804,1.40856064025483e-26,3.66373600617165,0.000141787088969813,TRUE
"ENSMUSG00000006262","Mob1b",1.17505060611401,4.35348092499237e-06,1.13074345035565,0.00719857849747584,TRUE
"ENSMUSG00000006273","Atp6v1b2",1.3813298507485,1.23666107484865e-12,1.34008011152293,0.00115345802810615,TRUE
"ENSMUSG00000006276","Eps15l1",1.61500350587001,8.06729547622637e-12,1.528949011341,0.00126200622583957,TRUE
"ENSMUSG00000006289","Osgep",-1.13837765869073,0.00140345651670773,-1.31315584550057,0.0382586143252711,TRUE
"ENSMUSG00000006307","Kmt2b",1.76569069430034,1.11105688343974e-05,1.59047418350494,0.00965551331940007,TRUE
"ENSMUSG00000006342","Susd2",5.05055228463297,6.69011656607834e-06,6.37508766120336,0.0046198929748091,TRUE
"ENSMUSG00000006373","Pgrmc1",-1.20744400711163,0.000205198069781428,-1.41048023053044,0.0136973665044923,TRUE
"ENSMUSG00000006386","Tek",-10.3419611075179,1.37328214010394e-09,-8.55716851021915,0.00011382216955956,TRUE
"ENSMUSG00000006418","Rnf114",2.00980880079353,1.34521952825232e-11,1.88172404395022,0.00115132638204332,TRUE
"ENSMUSG00000006456","Rbm14",2.94154337350888,1.94174805363161e-39,2.8832695274877,4.80088340898822e-05,TRUE
"ENSMUSG00000006463","Zdhhc24",1.27761579020399,0.00169611373328607,1.37235582947815,0.0197230570410625,TRUE
"ENSMUSG00000006494","Pdk1",-1.43723733651659,0.00066888593315508,-1.88564910499097,0.00700814525231826,TRUE
"ENSMUSG00000006519","Cyba",1.58777798481007,1.49400634431737e-05,1.59179979284147,0.00680961995823446,TRUE
"ENSMUSG00000006574","Slc4a1",15.2446300554827,7.28092296995633e-84,15.2110178255217,5.56198771249264e-06,TRUE
"ENSMUSG00000006575","Rundc3a",4.51885645926971,0.00131863729010054,6.51839595945706,0.0116896376256956,TRUE
"ENSMUSG00000006586","Runx1t1",13.5297034951193,2.84798354055722e-25,12.7829028397538,5.78307274625238e-05,TRUE
"ENSMUSG00000006676","Usp19",1.95944700379982,4.71742418244837e-37,1.90132062996968,8.25933752525133e-05,TRUE
"ENSMUSG00000006728","Cdk4",-1.8519910953474,2.65752184057635e-14,-1.90303729789273,0.00153584652959567,TRUE
"ENSMUSG00000006732","Mettl1",-3.01843592588165,0.00024855488119382,-3.7854966505649,0.0133770435386747,TRUE
"ENSMUSG00000006782","Cnp",-1.368396922978,8.95195342126006e-05,-1.49914534012941,0.0266439576262437,TRUE
"ENSMUSG00000006800","Sulf2",3.60600336682079,0.000118486660157552,4.13658923389303,0.0169518477099946,TRUE
"ENSMUSG00000006850","Tmco6",3.45592105700785,4.55740828336849e-34,3.47868856693575,7.70510767095682e-05,TRUE
"ENSMUSG00000006920","Ezh1",4.58532252999159,1.33389251550226e-85,4.6537448125796,4.16328390064584e-06,TRUE
"ENSMUSG00000007035","Msh5",2.19149717478822,0.00124324635132408,2.52767004860001,0.0221359610864148,TRUE
